Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
261993,27in FHD Monitor,1,149.99,11/09/22 14:37,"292 Sunset St, San Francisco, CA 94016"
261994,Wired Headphones,1,11.99,11/22/22 12:21,"581 Forest St, Boston, MA 02215"
261995,Lightning Charging Cable,1,14.95,11/24/22 18:02,"155 Cherry St, Los Angeles, CA 90001"
261996,AAA Batteries (4-pack),1,2.99,11/14/22 19:19,"790 13th St, New York City, NY 10001"
261997,Bose SoundSport Headphones,1,99.99,11/01/22 20:53,"144 Highland St, San Francisco, CA 94016"
261998,USB-C Charging Cable,1,11.95,11/03/22 00:01,"721 2nd St, San Francisco, CA 94016"
261999,34in Ultrawide Monitor,1,379.99,11/14/22 16:31,"951 2nd St, San Francisco, CA 94016"
262000,Vareebadd Phone,1,400,11/03/22 22:16,"709 Meadow St, Atlanta, GA 30301"
262001,USB-C Charging Cable,1,11.95,11/05/22 09:23,"514 Church St, San Francisco, CA 94016"
262002,Lightning Charging Cable,1,14.95,11/29/22 18:50,"775 Chestnut St, New York City, NY 10001"
262003,AAA Batteries (4-pack),2,2.99,11/12/22 08:42,"97 Lakeview St, New York City, NY 10001"
262004,AA Batteries (4-pack),1,3.84,11/13/22 13:38,"259 Ridge St, San Francisco, CA 94016"
262005,AAA Batteries (4-pack),1,2.99,11/27/22 08:47,"12 7th St, San Francisco, CA 94016"
262006,34in Ultrawide Monitor,1,379.99,11/22/22 14:43,"929 Sunset St, San Francisco, CA 94016"
262007,Apple Airpods Headphones,1,150,11/11/22 16:34,"18 Pine St, San Francisco, CA 94016"
262008,27in FHD Monitor,1,149.99,11/06/22 08:06,"923 Main St, San Francisco, CA 94016"
262009,27in FHD Monitor,1,149.99,11/13/22 10:26,"268 Wilson St, New York City, NY 10001"
262010,Lightning Charging Cable,1,14.95,11/03/22 17:20,"790 Center St, Los Angeles, CA 90001"
262011,27in 4K Gaming Monitor,1,389.99,11/01/22 07:56,"226 14th St, New York City, NY 10001"
262012,USB-C Charging Cable,1,11.95,11/08/22 21:43,"656 8th St, Los Angeles, CA 90001"
262013,34in Ultrawide Monitor,1,379.99,11/24/22 06:46,"467 10th St, San Francisco, CA 94016"
262014,27in 4K Gaming Monitor,1,389.99,11/04/22 13:55,"738 Elm St, Atlanta, GA 30301"
262015,Wired Headphones,1,11.99,11/01/22 15:09,"908 Pine St, Austin, TX 73301"
262016,34in Ultrawide Monitor,1,379.99,11/10/22 03:52,"637 10th St, San Francisco, CA 94016"
262017,Lightning Charging Cable,1,14.95,11/03/22 07:33,"163 6th St, Atlanta, GA 30301"
262018,USB-C Charging Cable,1,11.95,11/10/22 07:21,"484 11th St, Los Angeles, CA 90001"
262019,Apple Airpods Headphones,1,150,11/08/22 19:11,"26 Forest St, Portland, OR 97035"
262020,AA Batteries (4-pack),1,3.84,11/02/22 21:45,"752 Adams St, San Francisco, CA 94016"
262021,Apple Airpods Headphones,1,150,11/25/22 16:40,"833 Wilson St, San Francisco, CA 94016"
262022,34in Ultrawide Monitor,1,379.99,11/22/22 20:17,"840 7th St, Portland, OR 97035"
262023,iPhone,1,700,11/24/22 17:35,"457 Sunset St, San Francisco, CA 94016"
262024,Lightning Charging Cable,1,14.95,11/30/22 12:22,"57 11th St, New York City, NY 10001"
262025,AAA Batteries (4-pack),2,2.99,11/26/22 13:31,"238 2nd St, San Francisco, CA 94016"
262026,Lightning Charging Cable,1,14.95,11/19/22 21:39,"340 12th St, Atlanta, GA 30301"
262027,27in FHD Monitor,1,149.99,11/08/22 20:01,"713 Washington St, Atlanta, GA 30301"
262028,Lightning Charging Cable,1,14.95,11/23/22 11:07,"594 Main St, Los Angeles, CA 90001"
262029,Lightning Charging Cable,1,14.95,11/28/22 21:30,"887 Church St, Portland, ME 04101"
262030,AAA Batteries (4-pack),4,2.99,11/28/22 07:40,"214 Willow St, Seattle, WA 98101"
262031,Apple Airpods Headphones,1,150,11/20/22 19:03,"258 Forest St, Los Angeles, CA 90001"
262032,Apple Airpods Headphones,1,150,11/17/22 11:07,"52 10th St, Los Angeles, CA 90001"
262033,34in Ultrawide Monitor,1,379.99,11/26/22 15:41,"869 Church St, San Francisco, CA 94016"
262034,34in Ultrawide Monitor,1,379.99,11/02/22 12:05,"861 Chestnut St, Boston, MA 02215"
262035,AA Batteries (4-pack),1,3.84,11/01/22 11:32,"839 Hickory St, Los Angeles, CA 90001"
262036,USB-C Charging Cable,1,11.95,11/22/22 09:15,"901 Church St, Los Angeles, CA 90001"
262037,Lightning Charging Cable,1,14.95,11/30/22 20:25,"861 10th St, Austin, TX 73301"
262038,Wired Headphones,1,11.99,11/19/22 20:12,"998 6th St, San Francisco, CA 94016"
262039,AAA Batteries (4-pack),1,2.99,11/22/22 11:23,"746 Cedar St, San Francisco, CA 94016"
262040,Vareebadd Phone,1,400,11/19/22 02:13,"633 Dogwood St, Seattle, WA 98101"
262040,USB-C Charging Cable,1,11.95,11/19/22 02:13,"633 Dogwood St, Seattle, WA 98101"
262041,AAA Batteries (4-pack),1,2.99,11/02/22 22:25,"27 Johnson St, New York City, NY 10001"
262042,Wired Headphones,1,11.99,11/14/22 12:21,"524 Spruce St, Dallas, TX 75001"
262043,Apple Airpods Headphones,1,150,11/08/22 14:50,"827 8th St, Portland, ME 04101"
262044,Lightning Charging Cable,3,14.95,11/07/22 07:32,"366 Jefferson St, Seattle, WA 98101"
262045,Wired Headphones,1,11.99,11/25/22 16:46,"196 9th St, Austin, TX 73301"
262046,Lightning Charging Cable,1,14.95,11/10/22 19:23,"270 Wilson St, San Francisco, CA 94016"
262047,Vareebadd Phone,1,400,11/25/22 14:20,"461 6th St, San Francisco, CA 94016"
262048,27in FHD Monitor,1,149.99,11/29/22 23:20,"90 Meadow St, Austin, TX 73301"
262049,Lightning Charging Cable,1,14.95,11/01/22 16:04,"789 Chestnut St, San Francisco, CA 94016"
262050,USB-C Charging Cable,1,11.95,11/17/22 19:59,"888 Washington St, Seattle, WA 98101"
262051,Apple Airpods Headphones,1,150,11/13/22 12:34,"173 North St, San Francisco, CA 94016"
262052,Macbook Pro Laptop,1,1700,11/08/22 17:24,"682 Dogwood St, Boston, MA 02215"
262053,AAA Batteries (4-pack),1,2.99,11/26/22 08:02,"610 Walnut St, Los Angeles, CA 90001"
262054,Wired Headphones,1,11.99,11/04/22 12:41,"741 Hickory St, Los Angeles, CA 90001"
262055,Wired Headphones,1,11.99,11/02/22 22:08,"726 Jackson St, Seattle, WA 98101"
262056,Apple Airpods Headphones,1,150,11/24/22 11:48,"256 10th St, Atlanta, GA 30301"
262057,AA Batteries (4-pack),1,3.84,11/19/22 09:01,"702 Pine St, Los Angeles, CA 90001"
262058,Wired Headphones,2,11.99,11/27/22 01:17,"933 Dogwood St, Los Angeles, CA 90001"
262059,AA Batteries (4-pack),1,3.84,11/23/22 16:55,"866 Elm St, San Francisco, CA 94016"
262060,34in Ultrawide Monitor,1,379.99,11/07/22 16:00,"551 Spruce St, San Francisco, CA 94016"
262061,Lightning Charging Cable,1,14.95,11/13/22 10:53,"587 Maple St, Boston, MA 02215"
262062,Lightning Charging Cable,1,14.95,11/14/22 19:22,"401 Lake St, San Francisco, CA 94016"
262063,Apple Airpods Headphones,1,150,11/12/22 06:13,"378 2nd St, Atlanta, GA 30301"
262064,34in Ultrawide Monitor,1,379.99,11/17/22 16:17,"556 14th St, Atlanta, GA 30301"
262065,27in 4K Gaming Monitor,1,389.99,11/18/22 15:28,"90 Willow St, Los Angeles, CA 90001"
262066,Lightning Charging Cable,1,14.95,11/28/22 15:08,"188 Adams St, Austin, TX 73301"
262067,Macbook Pro Laptop,1,1700,11/25/22 19:03,"239 Lake St, Boston, MA 02215"
262068,Lightning Charging Cable,1,14.95,11/04/22 15:04,"144 Church St, Austin, TX 73301"
262069,USB-C Charging Cable,1,11.95,11/05/22 14:24,"452 Center St, Austin, TX 73301"
262070,AA Batteries (4-pack),1,3.84,11/02/22 19:45,"219 Lincoln St, Austin, TX 73301"
262071,Bose SoundSport Headphones,1,99.99,11/16/22 10:02,"651 River St, New York City, NY 10001"
,,,,,
262072,20in Monitor,1,109.99,11/24/22 08:31,"921 1st St, San Francisco, CA 94016"
262073,Wired Headphones,2,11.99,11/06/22 11:10,"113 Church St, Seattle, WA 98101"
262074,34in Ultrawide Monitor,1,379.99,11/12/22 23:55,"635 Sunset St, San Francisco, CA 94016"
262075,AA Batteries (4-pack),2,3.84,11/30/22 11:01,"507 11th St, Los Angeles, CA 90001"
262076,Apple Airpods Headphones,1,150,11/20/22 21:25,"726 River St, New York City, NY 10001"
262077,27in FHD Monitor,1,149.99,11/02/22 01:03,"439 Forest St, Boston, MA 02215"
262078,AA Batteries (4-pack),1,3.84,11/08/22 09:21,"919 Church St, Portland, OR 97035"
262079,AAA Batteries (4-pack),2,2.99,11/16/22 23:40,"573 Cedar St, San Francisco, CA 94016"
262080,27in FHD Monitor,1,149.99,11/01/22 14:00,"88 Cedar St, Seattle, WA 98101"
262081,Vareebadd Phone,1,400,11/18/22 09:44,"374 West St, San Francisco, CA 94016"
262082,USB-C Charging Cable,1,11.95,11/27/22 19:17,"343 Main St, San Francisco, CA 94016"
262083,Wired Headphones,1,11.99,11/11/22 07:54,"930 Maple St, Dallas, TX 75001"
262084,Wired Headphones,1,11.99,11/08/22 15:06,"891 12th St, San Francisco, CA 94016"
262085,AAA Batteries (4-pack),1,2.99,11/29/22 21:57,"946 Cherry St, Boston, MA 02215"
262086,AAA Batteries (4-pack),1,2.99,11/01/22 12:00,"86 Wilson St, Boston, MA 02215"
262087,Lightning Charging Cable,1,14.95,11/19/22 19:11,"643 Jefferson St, Atlanta, GA 30301"
262088,27in 4K Gaming Monitor,1,389.99,11/20/22 14:18,"377 Cherry St, Austin, TX 73301"
262089,Google Phone,1,600,11/09/22 12:31,"486 Ridge St, Atlanta, GA 30301"
262090,Wired Headphones,1,11.99,11/04/22 10:05,"185 11th St, San Francisco, CA 94016"
262091,AAA Batteries (4-pack),1,2.99,11/19/22 20:55,"180 Walnut St, Austin, TX 73301"
262092,AAA Batteries (4-pack),2,2.99,11/01/22 22:21,"829 Spruce St, Boston, MA 02215"
262093,AA Batteries (4-pack),2,3.84,11/27/22 19:50,"537 Madison St, Los Angeles, CA 90001"
262094,Wired Headphones,2,11.99,11/22/22 22:12,"873 Elm St, San Francisco, CA 94016"
262095,Lightning Charging Cable,1,14.95,11/24/22 13:48,"792 Johnson St, Seattle, WA 98101"
262096,Wired Headphones,1,11.99,11/21/22 08:27,"42 9th St, San Francisco, CA 94016"
262097,iPhone,1,700,11/27/22 14:31,"596 9th St, Portland, OR 97035"
262098,Apple Airpods Headphones,1,150,11/06/22 09:18,"781 River St, New York City, NY 10001"
262099,Flatscreen TV,1,300,11/23/22 19:07,"144 Sunset St, San Francisco, CA 94016"
262100,USB-C Charging Cable,1,11.95,11/25/22 07:35,"570 Lakeview St, Los Angeles, CA 90001"
262101,34in Ultrawide Monitor,1,379.99,11/27/22 10:13,"752 Hill St, New York City, NY 10001"
262102,27in FHD Monitor,1,149.99,11/16/22 20:21,"757 11th St, New York City, NY 10001"
262103,AA Batteries (4-pack),1,3.84,11/05/22 00:20,"202 South St, Atlanta, GA 30301"
262104,USB-C Charging Cable,1,11.95,11/25/22 18:28,"184 Pine St, Boston, MA 02215"
262105,AAA Batteries (4-pack),1,2.99,11/12/22 14:36,"126 Jefferson St, Dallas, TX 75001"
262106,AA Batteries (4-pack),3,3.84,11/12/22 11:20,"163 Washington St, Atlanta, GA 30301"
262107,34in Ultrawide Monitor,1,379.99,11/22/22 18:03,"900 10th St, Los Angeles, CA 90001"
262108,27in 4K Gaming Monitor,1,389.99,11/26/22 16:43,"174 South St, Seattle, WA 98101"
262109,ThinkPad Laptop,1,999.99,11/23/22 11:12,"602 Center St, Portland, OR 97035"
262110,27in FHD Monitor,1,149.99,11/15/22 19:56,"944 Lakeview St, Los Angeles, CA 90001"
262111,AAA Batteries (4-pack),2,2.99,11/05/22 09:01,"700 Cedar St, Atlanta, GA 30301"
262112,Wired Headphones,1,11.99,11/17/22 19:23,"996 Main St, Dallas, TX 75001"
262113,Lightning Charging Cable,1,14.95,11/30/22 16:51,"523 Center St, Atlanta, GA 30301"
262114,AA Batteries (4-pack),1,3.84,11/27/22 16:42,"343 11th St, Seattle, WA 98101"
262115,iPhone,1,700,11/27/22 22:36,"591 9th St, New York City, NY 10001"
262115,Wired Headphones,1,11.99,11/27/22 22:36,"591 9th St, New York City, NY 10001"
262116,ThinkPad Laptop,1,999.99,11/18/22 17:23,"400 Lake St, Boston, MA 02215"
262117,AAA Batteries (4-pack),1,2.99,11/20/22 22:05,"466 Dogwood St, Atlanta, GA 30301"
262118,AAA Batteries (4-pack),1,2.99,11/06/22 08:37,"740 1st St, Atlanta, GA 30301"
262119,34in Ultrawide Monitor,1,379.99,11/03/22 20:51,"604 Maple St, Dallas, TX 75001"
262120,Wired Headphones,1,11.99,11/14/22 17:50,"633 Spruce St, San Francisco, CA 94016"
262121,AA Batteries (4-pack),1,3.84,11/03/22 12:23,"833 Ridge St, Austin, TX 73301"
262122,Bose SoundSport Headphones,1,99.99,11/04/22 21:18,"263 Main St, New York City, NY 10001"
262123,iPhone,1,700,11/08/22 21:01,"8 Chestnut St, Portland, OR 97035"
262124,Apple Airpods Headphones,1,150,11/08/22 18:17,"881 Sunset St, Los Angeles, CA 90001"
262125,Apple Airpods Headphones,1,150,11/07/22 11:02,"413 6th St, Portland, OR 97035"
262126,20in Monitor,1,109.99,11/11/22 22:19,"115 Lake St, New York City, NY 10001"
262126,Lightning Charging Cable,1,14.95,11/11/22 22:19,"115 Lake St, New York City, NY 10001"
262127,AAA Batteries (4-pack),1,2.99,11/07/22 10:54,"720 Madison St, Los Angeles, CA 90001"
262128,ThinkPad Laptop,1,999.99,11/13/22 03:09,"221 1st St, Seattle, WA 98101"
262129,iPhone,1,700,11/30/22 19:31,"826 Wilson St, San Francisco, CA 94016"
262129,Lightning Charging Cable,1,14.95,11/30/22 19:31,"826 Wilson St, San Francisco, CA 94016"
262130,AA Batteries (4-pack),1,3.84,11/22/22 10:49,"551 Willow St, Los Angeles, CA 90001"
262131,Macbook Pro Laptop,1,1700,11/27/22 21:44,"438 Elm St, Dallas, TX 75001"
262132,Google Phone,1,600,11/16/22 14:10,"486 Washington St, San Francisco, CA 94016"
262133,27in FHD Monitor,1,149.99,11/06/22 10:39,"465 Hickory St, San Francisco, CA 94016"
262134,USB-C Charging Cable,1,11.95,11/18/22 12:56,"902 River St, Los Angeles, CA 90001"
262135,Lightning Charging Cable,1,14.95,11/02/22 06:56,"605 Ridge St, New York City, NY 10001"
262136,AA Batteries (4-pack),3,3.84,11/25/22 18:07,"683 10th St, Seattle, WA 98101"
262137,AA Batteries (4-pack),1,3.84,11/26/22 13:33,"791 Washington St, Austin, TX 73301"
262138,USB-C Charging Cable,1,11.95,11/18/22 10:35,"505 Washington St, Portland, ME 04101"
262139,20in Monitor,1,109.99,11/07/22 16:39,"398 Forest St, San Francisco, CA 94016"
262140,USB-C Charging Cable,2,11.95,11/19/22 18:57,"45 Dogwood St, Portland, OR 97035"
262141,AAA Batteries (4-pack),1,2.99,11/22/22 11:54,"823 Johnson St, Los Angeles, CA 90001"
262142,Wired Headphones,1,11.99,11/09/22 13:04,"92 Jefferson St, Dallas, TX 75001"
262143,AAA Batteries (4-pack),3,2.99,11/07/22 21:09,"762 Pine St, Seattle, WA 98101"
262144,Lightning Charging Cable,1,14.95,11/19/22 01:24,"692 Center St, Atlanta, GA 30301"
262145,AAA Batteries (4-pack),1,2.99,11/12/22 16:09,"78 Pine St, San Francisco, CA 94016"
262146,Wired Headphones,1,11.99,11/24/22 16:41,"313 Park St, Dallas, TX 75001"
262147,AA Batteries (4-pack),1,3.84,11/21/22 15:49,"134 Johnson St, Dallas, TX 75001"
262148,Google Phone,1,600,11/04/22 16:40,"701 Ridge St, Boston, MA 02215"
262149,Wired Headphones,1,11.99,11/14/22 10:33,"536 Lincoln St, San Francisco, CA 94016"
262150,Google Phone,1,600,11/19/22 22:46,"568 North St, New York City, NY 10001"
262151,Bose SoundSport Headphones,1,99.99,11/19/22 22:11,"642 1st St, Los Angeles, CA 90001"
262152,Wired Headphones,1,11.99,11/16/22 10:58,"601 Chestnut St, New York City, NY 10001"
262153,27in FHD Monitor,1,149.99,11/30/22 09:07,"930 Sunset St, San Francisco, CA 94016"
262154,AA Batteries (4-pack),2,3.84,11/26/22 18:22,"179 2nd St, Atlanta, GA 30301"
262155,ThinkPad Laptop,1,999.99,11/30/22 09:06,"117 Elm St, New York City, NY 10001"
262156,Vareebadd Phone,1,400,11/18/22 18:58,"585 Jefferson St, Dallas, TX 75001"
262157,USB-C Charging Cable,1,11.95,11/26/22 14:28,"757 Sunset St, San Francisco, CA 94016"
262158,Lightning Charging Cable,1,14.95,11/17/22 19:51,"83 11th St, San Francisco, CA 94016"
262159,Apple Airpods Headphones,1,150,11/02/22 15:24,"844 North St, Seattle, WA 98101"
262160,AA Batteries (4-pack),1,3.84,11/14/22 21:08,"359 Hill St, Boston, MA 02215"
262161,Wired Headphones,1,11.99,11/30/22 10:15,"498 11th St, New York City, NY 10001"
262162,Bose SoundSport Headphones,1,99.99,11/07/22 11:18,"417 Jackson St, San Francisco, CA 94016"
262163,Macbook Pro Laptop,1,1700,11/17/22 15:21,"911 Pine St, Los Angeles, CA 90001"
262164,Flatscreen TV,1,300,11/08/22 19:18,"83 Adams St, Los Angeles, CA 90001"
262165,AA Batteries (4-pack),1,3.84,11/19/22 21:47,"900 Hill St, San Francisco, CA 94016"
262166,LG Washing Machine,1,600.0,11/16/22 14:18,"142 Johnson St, San Francisco, CA 94016"
262167,27in FHD Monitor,1,149.99,11/06/22 14:33,"529 Meadow St, Austin, TX 73301"
262168,AAA Batteries (4-pack),1,2.99,11/08/22 07:41,"266 Center St, Seattle, WA 98101"
262169,iPhone,1,700,11/19/22 11:20,"555 River St, Los Angeles, CA 90001"
262170,27in FHD Monitor,1,149.99,11/21/22 23:43,"359 Johnson St, New York City, NY 10001"
262171,AA Batteries (4-pack),1,3.84,11/24/22 13:52,"294 Ridge St, Atlanta, GA 30301"
262172,Macbook Pro Laptop,1,1700,11/18/22 18:01,"408 Forest St, Los Angeles, CA 90001"
262173,Apple Airpods Headphones,1,150,11/19/22 12:51,"804 Hickory St, Dallas, TX 75001"
262174,Apple Airpods Headphones,1,150,11/08/22 13:58,"267 North St, Portland, OR 97035"
