Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141255,Apple Airpods Headphones,1,150.0,01/14/22 20:22,"547 Meadow St, San Francisco, CA 94016"
141256,Lightning Charging Cable,1,14.95,01/29/22 19:42,"628 Lincoln St, Dallas, TX 75001"
141257,AAA Batteries (4-pack),1,2.99,01/26/22 13:16,"22 8th St, Los Angeles, CA 90001"
141258,27in 4K Gaming Monitor,1,389.99,01/02/22 12:45,"840 Highland St, San Francisco, CA 94016"
141259,USB-C Charging Cable,1,11.95,01/02/22 21:15,"18 River St, New York City, NY 10001"
141260,Wired Headphones,1,11.99,01/04/22 17:57,"990 Adams St, New York City, NY 10001"
141261,Lightning Charging Cable,1,14.95,01/28/22 13:25,"46 Forest St, Los Angeles, CA 90001"
141262,Lightning Charging Cable,1,14.95,01/31/22 10:25,"903 12th St, Austin, TX 73301"
141263,Macbook Pro Laptop,1,1700.0,01/05/22 13:01,"596 Ridge St, New York City, NY 10001"
141264,Lightning Charging Cable,1,14.95,01/11/22 16:41,"313 Maple St, San Francisco, CA 94016"
141265,AA Batteries (4-pack),1,3.84,01/29/22 08:40,"454 10th St, Los Angeles, CA 90001"
141266,USB-C Charging Cable,1,11.95,01/02/22 13:27,"683 West St, Atlanta, GA 30301"
141267,Wired Headphones,1,11.99,01/29/22 15:35,"290 Cedar St, San Francisco, CA 94016"
141268,27in 4K Gaming Monitor,1,389.99,01/13/22 13:40,"308 6th St, San Francisco, CA 94016"
141269,AAA Batteries (4-pack),1,2.99,01/05/22 08:53,"725 6th St, Boston, MA 02215"
141270,Wired Headphones,2,11.99,01/30/22 10:56,"637 Church St, Portland, OR 97035"
141271,Lightning Charging Cable,1,14.95,01/08/22 14:55,"420 Lincoln St, Dallas, TX 75001"
141272,Google Phone,1,600.0,01/28/22 23:21,"567 2nd St, Los Angeles, CA 90001"
141273,Vareebadd Phone,1,400.0,01/11/22 15:14,"22 Hickory St, Atlanta, GA 30301"
141273,USB-C Charging Cable,1,11.95,01/11/22 15:14,"22 Hickory St, Atlanta, GA 30301"
141273,Bose SoundSport Headphones,1,99.99,01/11/22 15:14,"22 Hickory St, Atlanta, GA 30301"
141274,27in 4K Gaming Monitor,1,389.99,01/04/22 16:30,"760 Main St, Portland, OR 97035"
141275,AAA Batteries (4-pack),2,2.99,01/17/22 01:41,"797 Madison St, New York City, NY 10001"
141276,AAA Batteries (4-pack),1,2.99,01/03/22 20:09,"417 Dogwood St, San Francisco, CA 94016"
141277,USB-C Charging Cable,1,11.95,01/31/22 14:55,"593 Lake St, Boston, MA 02215"
141278,27in 4K Gaming Monitor,1,389.99,01/25/22 16:28,"920 13th St, Atlanta, GA 30301"
141279,Wired Headphones,1,11.99,01/04/22 11:17,"937 Dogwood St, San Francisco, CA 94016"
141280,iPhone,1,700.0,01/12/22 15:05,"88 Center St, Dallas, TX 75001"
141280,Apple Airpods Headphones,1,150.0,01/12/22 15:05,"88 Center St, Dallas, TX 75001"
141281,27in FHD Monitor,1,149.99,01/30/22 21:01,"862 Lakeview St, Los Angeles, CA 90001"
141282,27in FHD Monitor,1,149.99,01/13/22 11:54,"787 Chestnut St, Austin, TX 73301"
141283,AAA Batteries (4-pack),1,2.99,01/08/22 11:16,"314 Dogwood St, New York City, NY 10001"
141284,AAA Batteries (4-pack),1,2.99,01/13/22 04:00,"65 14th St, Dallas, TX 75001"
141285,Lightning Charging Cable,1,14.95,01/14/22 15:12,"924 Spruce St, Los Angeles, CA 90001"
141286,Wired Headphones,1,11.99,01/14/22 13:22,"71 North St, Seattle, WA 98101"
141287,27in 4K Gaming Monitor,1,389.99,01/03/22 19:52,"993 Wilson St, Boston, MA 02215"
141288,AA Batteries (4-pack),1,3.84,01/21/22 17:35,"147 5th St, New York City, NY 10001"
141289,AAA Batteries (4-pack),1,2.99,01/17/22 11:50,"695 7th St, Atlanta, GA 30301"
141290,AAA Batteries (4-pack),1,2.99,01/11/22 13:38,"374 Cedar St, San Francisco, CA 94016"
141291,Bose SoundSport Headphones,2,99.99,01/09/22 23:17,"403 Forest St, Los Angeles, CA 90001"
141292,iPhone,1,700.0,01/16/22 13:09,"93 South St, Los Angeles, CA 90001"
141293,AAA Batteries (4-pack),1,2.99,01/24/22 13:31,"205 Willow St, New York City, NY 10001"
141294,27in 4K Gaming Monitor,1,389.99,01/31/22 12:40,"169 Maple St, Boston, MA 02215"
141295,27in FHD Monitor,1,149.99,01/31/22 17:45,"90 Center St, San Francisco, CA 94016"
141296,Google Phone,1,600.0,01/28/22 20:48,"95 10th St, San Francisco, CA 94016"
141297,AA Batteries (4-pack),1,3.84,01/14/22 20:44,"860 11th St, New York City, NY 10001"
141298,AAA Batteries (4-pack),1,2.99,01/28/22 18:47,"343 10th St, New York City, NY 10001"
141299,27in 4K Gaming Monitor,1,389.99,01/02/22 10:09,"670 2nd St, San Francisco, CA 94016"
141300,Lightning Charging Cable,1,14.95,01/27/22 09:23,"790 Madison St, Los Angeles, CA 90001"
141301,Lightning Charging Cable,1,14.95,01/17/22 11:51,"674 Park St, New York City, NY 10001"
141302,Bose SoundSport Headphones,1,99.99,01/25/22 07:29,"449 9th St, Atlanta, GA 30301"
141303,AA Batteries (4-pack),2,3.84,01/17/22 12:58,"781 Dogwood St, Austin, TX 73301"
141304,Macbook Pro Laptop,1,1700.0,01/16/22 16:50,"71 5th St, Portland, OR 97035"
141305,Apple Airpods Headphones,1,150.0,01/22/22 12:32,"325 Forest St, Dallas, TX 75001"
141306,Bose SoundSport Headphones,1,99.99,01/28/22 20:49,"860 Forest St, San Francisco, CA 94016"
141307,Wired Headphones,1,11.99,01/15/22 18:26,"802 6th St, Austin, TX 73301"
141308,USB-C Charging Cable,1,11.95,01/12/22 21:53,"820 Madison St, New York City, NY 10001"
141309,AA Batteries (4-pack),1,3.84,01/18/22 17:43,"91 Adams St, San Francisco, CA 94016"
141310,USB-C Charging Cable,2,11.95,01/15/22 11:03,"614 Hill St, Seattle, WA 98101"
141311,34in Ultrawide Monitor,1,379.99,01/31/22 09:50,"525 West St, Seattle, WA 98101"
141312,Wired Headphones,1,11.99,01/24/22 18:05,"194 Park St, San Francisco, CA 94016"
141313,27in FHD Monitor,1,149.99,01/08/22 15:04,"881 Cedar St, New York City, NY 10001"
141314,AAA Batteries (4-pack),1,2.99,01/06/22 16:55,"54 10th St, New York City, NY 10001"
141315,Lightning Charging Cable,1,14.95,01/16/22 11:12,"953 Sunset St, Boston, MA 02215"
141315,Bose SoundSport Headphones,1,99.99,01/16/22 11:12,"953 Sunset St, Boston, MA 02215"
141316,AAA Batteries (4-pack),2,2.99,01/24/22 18:01,"754 Elm St, New York City, NY 10001"
141317,Apple Airpods Headphones,1,150.0,01/25/22 21:28,"248 2nd St, New York City, NY 10001"
141318,Lightning Charging Cable,1,14.95,01/15/22 19:56,"495 13th St, New York City, NY 10001"
141319,27in 4K Gaming Monitor,1,389.99,01/26/22 11:27,"267 Wilson St, Boston, MA 02215"
141320,27in FHD Monitor,1,149.99,01/23/22 21:03,"115 Lakeview St, San Francisco, CA 94016"
141321,USB-C Charging Cable,1,11.95,01/08/22 20:10,"318 12th St, Boston, MA 02215"
141322,27in 4K Gaming Monitor,1,389.99,01/02/22 21:07,"308 7th St, Seattle, WA 98101"
141323,AAA Batteries (4-pack),1,2.99,01/10/22 00:09,"665 Johnson St, Boston, MA 02215"
141324,AA Batteries (4-pack),2,3.84,01/11/22 03:22,"327 Jefferson St, Los Angeles, CA 90001"
141325,Apple Airpods Headphones,1,150.0,01/02/22 14:47,"763 1st St, Dallas, TX 75001"
141326,27in FHD Monitor,1,149.99,01/17/22 11:57,"790 Lincoln St, New York City, NY 10001"
141327,AAA Batteries (4-pack),2,2.99,01/25/22 12:37,"152 8th St, Portland, OR 97035"
141328,AA Batteries (4-pack),2,3.84,01/24/22 16:01,"63 Dogwood St, Los Angeles, CA 90001"
141329,USB-C Charging Cable,1,11.95,01/24/22 10:21,"840 River St, Los Angeles, CA 90001"
141330,iPhone,1,700.0,01/05/22 13:28,"245 Hickory St, Portland, OR 97035"
141331,Vareebadd Phone,1,400.0,01/04/22 12:54,"814 Jefferson St, Portland, ME 04101"
141332,Wired Headphones,2,11.99,01/01/22 11:03,"9 10th St, Dallas, TX 75001"
141333,USB-C Charging Cable,1,11.95,01/08/22 15:12,"508 West St, Los Angeles, CA 90001"
141334,USB-C Charging Cable,2,11.95,01/28/22 11:28,"541 Highland St, Dallas, TX 75001"
141335,USB-C Charging Cable,1,11.95,01/13/22 21:01,"697 8th St, Boston, MA 02215"
141336,AA Batteries (4-pack),1,3.84,01/17/22 13:14,"924 Church St, Boston, MA 02215"
141337,Macbook Pro Laptop,1,1700.0,01/18/22 13:22,"394 Willow St, San Francisco, CA 94016"
141338,USB-C Charging Cable,1,11.95,01/25/22 21:03,"832 Lakeview St, San Francisco, CA 94016"
141339,USB-C Charging Cable,1,11.95,01/21/22 08:30,"691 Maple St, Atlanta, GA 30301"
141340,USB-C Charging Cable,1,11.95,01/15/22 16:27,"104 South St, Seattle, WA 98101"
141341,iPhone,1,700.0,01/05/22 21:10,"220 Elm St, Los Angeles, CA 90001"
141342,Apple Airpods Headphones,1,150.0,01/14/22 07:19,"728 10th St, New York City, NY 10001"
141343,AA Batteries (4-pack),2,3.84,01/31/22 16:30,"459 Wilson St, New York City, NY 10001"
141344,Macbook Pro Laptop,1,1700.0,01/05/22 22:24,"642 North St, San Francisco, CA 94016"
141345,Lightning Charging Cable,1,14.95,01/12/22 20:28,"995 Pine St, Portland, OR 97035"
141346,27in FHD Monitor,1,149.99,01/27/22 14:14,"853 Jefferson St, San Francisco, CA 94016"
141347,Lightning Charging Cable,1,14.95,01/25/22 17:00,"328 Washington St, San Francisco, CA 94016"
141348,Lightning Charging Cable,1,14.95,01/07/22 12:34,"342 7th St, Austin, TX 73301"
141349,Wired Headphones,1,11.99,01/06/22 13:59,"761 Hill St, Dallas, TX 75001"
141350,Vareebadd Phone,1,400.0,01/21/22 11:36,"122 Wilson St, New York City, NY 10001"
141350,Wired Headphones,1,11.99,01/21/22 11:36,"122 Wilson St, New York City, NY 10001"
141351,Wired Headphones,2,11.99,01/26/22 18:53,"563 Jackson St, New York City, NY 10001"
141351,USB-C Charging Cable,1,11.95,01/26/22 18:53,"563 Jackson St, New York City, NY 10001"
141352,Wired Headphones,1,11.99,01/12/22 21:09,"578 Lake St, San Francisco, CA 94016"
141353,Vareebadd Phone,1,400.0,01/15/22 15:32,"316 Maple St, Dallas, TX 75001"
141353,Bose SoundSport Headphones,1,99.99,01/15/22 15:32,"316 Maple St, Dallas, TX 75001"
141354,20in Monitor,1,109.99,01/08/22 17:07,"821 4th St, Atlanta, GA 30301"
141355,USB-C Charging Cable,1,11.95,01/15/22 02:02,"490 Cedar St, Portland, OR 97035"
141356,AAA Batteries (4-pack),1,2.99,01/29/22 09:28,"382 Hill St, Dallas, TX 75001"
141357,Wired Headphones,1,11.99,01/09/22 21:15,"260 2nd St, Seattle, WA 98101"
141358,AAA Batteries (4-pack),1,2.99,01/22/22 18:41,"274 Lincoln St, San Francisco, CA 94016"
141359,USB-C Charging Cable,1,11.95,01/08/22 06:02,"527 Cedar St, Los Angeles, CA 90001"
141360,Macbook Pro Laptop,1,1700.0,01/07/22 16:09,"403 5th St, New York City, NY 10001"
141361,Vareebadd Phone,1,400.0,01/28/22 16:00,"389 Willow St, Los Angeles, CA 90001"
141362,AAA Batteries (4-pack),1,2.99,01/16/22 20:48,"892 7th St, New York City, NY 10001"
141363,Bose SoundSport Headphones,1,99.99,01/29/22 17:38,"115 Lakeview St, San Francisco, CA 94016"
141364,AAA Batteries (4-pack),1,2.99,01/03/22 23:42,"914 Lake St, San Francisco, CA 94016"
141365,34in Ultrawide Monitor,1,379.99,01/12/22 06:41,"347 Johnson St, Atlanta, GA 30301"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141366,Wired Headphones,1,11.99,01/16/22 14:29,"576 14th St, Los Angeles, CA 90001"
141367,iPhone,1,700,01/17/22 00:04,"997 Jefferson St, New York City, NY 10001"
141367,Lightning Charging Cable,1,14.95,01/17/22 00:04,"997 Jefferson St, New York City, NY 10001"
141368,Lightning Charging Cable,1,14.95,01/28/22 00:04,"14 North St, New York City, NY 10001"
141369,AAA Batteries (4-pack),2,2.99,01/07/22 06:59,"422 Cedar St, New York City, NY 10001"
141370,AAA Batteries (4-pack),2,2.99,01/20/22 12:35,"599 14th St, Portland, ME 04101"
141371,USB-C Charging Cable,1,11.95,01/28/22 16:47,"75 9th St, Los Angeles, CA 90001"
141372,Lightning Charging Cable,2,14.95,01/04/22 14:28,"331 11th St, New York City, NY 10001"
141373,AA Batteries (4-pack),2,3.84,01/03/22 19:39,"356 Madison St, Portland, OR 97035"
141374,USB-C Charging Cable,2,11.95,01/01/22 07:03,"699 Willow St, Dallas, TX 75001"
141375,USB-C Charging Cable,1,11.95,01/23/22 21:06,"691 North St, Seattle, WA 98101"
141376,Wired Headphones,2,11.99,01/31/22 13:19,"345 Wilson St, Boston, MA 02215"
141377,Apple Airpods Headphones,1,150,01/03/22 22:02,"9 Park St, New York City, NY 10001"
141378,AA Batteries (4-pack),1,3.84,01/11/22 19:46,"443 Meadow St, Dallas, TX 75001"
141379,Bose SoundSport Headphones,1,99.99,01/02/22 23:04,"13 Hickory St, San Francisco, CA 94016"
141380,Flatscreen TV,1,300,01/22/22 23:43,"788 14th St, San Francisco, CA 94016"
141381,USB-C Charging Cable,1,11.95,01/09/22 22:17,"744 10th St, Boston, MA 02215"
141382,AAA Batteries (4-pack),1,2.99,01/27/22 12:07,"942 Park St, New York City, NY 10001"
141383,USB-C Charging Cable,1,11.95,01/19/22 15:33,"768 2nd St, Los Angeles, CA 90001"
141384,27in 4K Gaming Monitor,1,389.99,01/09/22 22:39,"237 2nd St, San Francisco, CA 94016"
141385,AA Batteries (4-pack),2,3.84,01/10/22 19:03,"448 7th St, Austin, TX 73301"
141386,Apple Airpods Headphones,1,150,01/20/22 13:50,"494 Washington St, Dallas, TX 75001"
141387,Bose SoundSport Headphones,1,99.99,01/15/22 11:17,"674 1st St, San Francisco, CA 94016"
141387,AA Batteries (4-pack),1,3.84,01/15/22 11:17,"674 1st St, San Francisco, CA 94016"
141388,Apple Airpods Headphones,1,150,01/09/22 18:55,"74 Main St, San Francisco, CA 94016"
141389,Wired Headphones,1,11.99,01/24/22 08:02,"761 1st St, San Francisco, CA 94016"
141390,Wired Headphones,1,11.99,01/06/22 10:56,"133 Lakeview St, San Francisco, CA 94016"
141391,34in Ultrawide Monitor,1,379.99,01/06/22 07:29,"201 4th St, San Francisco, CA 94016"
141392,Flatscreen TV,1,300,01/04/22 18:59,"786 7th St, Los Angeles, CA 90001"
141393,Bose SoundSport Headphones,1,99.99,01/12/22 21:34,"684 Willow St, Austin, TX 73301"
141394,Apple Airpods Headphones,1,150,01/18/22 07:27,"432 Lakeview St, New York City, NY 10001"
141395,ThinkPad Laptop,1,999.99,01/30/22 14:04,"657 Lakeview St, San Francisco, CA 94016"
141396,Apple Airpods Headphones,1,150,01/19/22 20:40,"249 14th St, San Francisco, CA 94016"
141397,20in Monitor,1,109.99,01/19/22 17:06,"165 Walnut St, Los Angeles, CA 90001"
141397,Lightning Charging Cable,1,14.95,01/19/22 17:06,"165 Walnut St, Los Angeles, CA 90001"
141398,Wired Headphones,1,11.99,01/27/22 16:40,"799 5th St, Seattle, WA 98101"
141399,27in FHD Monitor,1,149.99,01/25/22 17:52,"188 Walnut St, San Francisco, CA 94016"
141400,iPhone,1,700,01/20/22 20:20,"826 Johnson St, Seattle, WA 98101"
141401,ThinkPad Laptop,1,999.99,01/19/22 11:59,"876 Hill St, Boston, MA 02215"
141402,LG Dryer,1,600.0,01/28/22 16:16,"51 Meadow St, Atlanta, GA 30301"
141403,20in Monitor,1,109.99,01/27/22 06:18,"740 Wilson St, Austin, TX 73301"
141404,AAA Batteries (4-pack),1,2.99,01/06/22 19:45,"941 Sunset St, Atlanta, GA 30301"
141405,27in 4K Gaming Monitor,1,389.99,01/07/22 18:37,"766 13th St, San Francisco, CA 94016"
141406,Lightning Charging Cable,1,14.95,01/06/22 20:21,"786 Lincoln St, San Francisco, CA 94016"
141407,iPhone,1,700,01/18/22 16:57,"101 Madison St, Boston, MA 02215"
141408,Lightning Charging Cable,1,14.95,01/01/22 11:17,"763 5th St, San Francisco, CA 94016"
141409,USB-C Charging Cable,1,11.95,01/04/22 18:14,"887 1st St, Los Angeles, CA 90001"
141410,Apple Airpods Headphones,1,150,01/27/22 00:40,"361 Chestnut St, New York City, NY 10001"
141411,Bose SoundSport Headphones,1,99.99,01/13/22 11:55,"644 South St, San Francisco, CA 94016"
141412,27in 4K Gaming Monitor,1,389.99,01/03/22 23:25,"658 9th St, San Francisco, CA 94016"
141413,ThinkPad Laptop,1,999.99,01/30/22 10:41,"710 North St, Atlanta, GA 30301"
141414,34in Ultrawide Monitor,1,379.99,01/19/22 21:12,"134 8th St, San Francisco, CA 94016"
141415,AAA Batteries (4-pack),1,2.99,01/20/22 19:22,"338 13th St, New York City, NY 10001"
141416,Lightning Charging Cable,1,14.95,01/28/22 16:57,"215 Madison St, Los Angeles, CA 90001"
141417,27in 4K Gaming Monitor,1,389.99,01/18/22 12:22,"602 Jefferson St, San Francisco, CA 94016"
141418,Google Phone,1,600,01/31/22 11:59,"618 1st St, Boston, MA 02215"
141418,Wired Headphones,1,11.99,01/31/22 11:59,"618 1st St, Boston, MA 02215"
141419,Lightning Charging Cable,1,14.95,01/07/22 18:21,"289 Ridge St, Boston, MA 02215"
141420,Bose SoundSport Headphones,1,99.99,01/17/22 17:31,"136 Highland St, Seattle, WA 98101"
141421,iPhone,1,700,01/27/22 12:10,"335 Lincoln St, New York City, NY 10001"
141422,Bose SoundSport Headphones,1,99.99,01/30/22 10:43,"531 Hill St, Portland, OR 97035"
141423,Lightning Charging Cable,1,14.95,01/29/22 20:33,"692 12th St, Seattle, WA 98101"
141424,Apple Airpods Headphones,1,150,01/01/22 18:51,"253 River St, San Francisco, CA 94016"
141425,Lightning Charging Cable,1,14.95,01/18/22 12:14,"343 Church St, San Francisco, CA 94016"
141426,Google Phone,1,600,01/17/22 19:24,"57 Jefferson St, New York City, NY 10001"
141426,Bose SoundSport Headphones,1,99.99,01/17/22 19:24,"57 Jefferson St, New York City, NY 10001"
141427,Lightning Charging Cable,1,14.95,01/05/22 20:17,"167 River St, Los Angeles, CA 90001"
141428,USB-C Charging Cable,1,11.95,01/03/22 14:14,"17 Park St, Boston, MA 02215"
141429,AA Batteries (4-pack),1,3.84,01/18/22 20:34,"183 Hill St, San Francisco, CA 94016"
141430,Bose SoundSport Headphones,1,99.99,01/05/22 10:12,"656 Lincoln St, New York City, NY 10001"
141431,27in FHD Monitor,1,149.99,01/03/22 06:56,"33 Hill St, Portland, OR 97035"
141432,Apple Airpods Headphones,1,150,01/24/22 10:15,"298 1st St, San Francisco, CA 94016"
141433,AA Batteries (4-pack),1,3.84,01/24/22 10:33,"590 Lake St, Boston, MA 02215"
141433,AA Batteries (4-pack),1,3.84,01/24/22 10:33,"590 Lake St, Boston, MA 02215"
141434,Lightning Charging Cable,3,14.95,01/21/22 11:58,"651 Center St, Atlanta, GA 30301"
141435,Lightning Charging Cable,2,14.95,01/29/22 19:04,"819 Lincoln St, Austin, TX 73301"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141436,Apple Airpods Headphones,1,150,01/08/22 15:42,"284 River St, New York City, NY 10001"
141437,Lightning Charging Cable,1,14.95,01/16/22 20:16,"874 1st St, New York City, NY 10001"
141438,ThinkPad Laptop,1,999.99,01/25/22 19:30,"822 Meadow St, New York City, NY 10001"
141439,Bose SoundSport Headphones,1,99.99,01/22/22 16:28,"712 Lakeview St, Dallas, TX 75001"
141440,AAA Batteries (4-pack),1,2.99,01/29/22 18:37,"914 11th St, Atlanta, GA 30301"
141441,Google Phone,1,600,01/17/22 22:05,"953 Elm St, Atlanta, GA 30301"
141441,USB-C Charging Cable,1,11.95,01/17/22 22:05,"953 Elm St, Atlanta, GA 30301"
141442,AA Batteries (4-pack),2,3.84,01/02/22 12:11,"487 Church St, Austin, TX 73301"
141443,ThinkPad Laptop,1,999.99,01/09/22 09:02,"671 Dogwood St, Portland, OR 97035"
141444,Wired Headphones,1,11.99,01/12/22 21:40,"121 4th St, San Francisco, CA 94016"
141445,AA Batteries (4-pack),4,3.84,01/17/22 18:40,"627 10th St, San Francisco, CA 94016"
141446,Bose SoundSport Headphones,1,99.99,01/03/22 19:19,"482 8th St, Los Angeles, CA 90001"
141447,AA Batteries (4-pack),1,3.84,01/12/22 07:08,"245 North St, Boston, MA 02215"
141448,ThinkPad Laptop,1,999.99,01/11/22 14:47,"799 14th St, New York City, NY 10001"
141449,AAA Batteries (4-pack),1,2.99,01/01/22 15:46,"719 River St, San Francisco, CA 94016"
141450,AAA Batteries (4-pack),4,2.99,01/04/22 00:20,"216 Willow St, Portland, ME 04101"
141451,27in FHD Monitor,1,149.99,01/16/22 20:38,"335 Willow St, San Francisco, CA 94016"
141452,AAA Batteries (4-pack),1,2.99,01/03/22 01:11,"434 South St, San Francisco, CA 94016"
141453,AAA Batteries (4-pack),3,2.99,01/01/22 13:01,"804 Cedar St, Los Angeles, CA 90001"
141454,AA Batteries (4-pack),1,3.84,01/27/22 05:43,"252 Meadow St, San Francisco, CA 94016"
141455,Flatscreen TV,1,300,01/21/22 19:34,"68 Pine St, Seattle, WA 98101"
141456,Wired Headphones,2,11.99,01/20/22 13:01,"462 Maple St, San Francisco, CA 94016"
141457,34in Ultrawide Monitor,1,379.99,01/05/22 08:40,"263 Cedar St, Los Angeles, CA 90001"
141458,Wired Headphones,1,11.99,01/20/22 10:19,"874 5th St, Los Angeles, CA 90001"
141459,Bose SoundSport Headphones,1,99.99,01/24/22 11:02,"493 Washington St, Portland, OR 97035"
141460,Wired Headphones,1,11.99,01/11/22 00:23,"643 Adams St, Dallas, TX 75001"
141461,Google Phone,1,600,01/07/22 11:21,"706 Spruce St, San Francisco, CA 94016"
141462,Bose SoundSport Headphones,1,99.99,01/18/22 19:33,"903 13th St, Seattle, WA 98101"
141463,USB-C Charging Cable,1,11.95,01/10/22 21:06,"463 Willow St, San Francisco, CA 94016"
141464,27in FHD Monitor,1,149.99,01/03/22 10:46,"134 Lake St, New York City, NY 10001"
141465,USB-C Charging Cable,1,11.95,01/10/22 17:56,"273 River St, Atlanta, GA 30301"
141466,AA Batteries (4-pack),1,3.84,01/22/22 15:14,"769 Lincoln St, Los Angeles, CA 90001"
141467,AAA Batteries (4-pack),2,2.99,01/29/22 20:44,"153 Maple St, San Francisco, CA 94016"
141468,Wired Headphones,1,11.99,01/22/22 21:26,"376 Adams St, San Francisco, CA 94016"
141469,Google Phone,1,600,01/08/22 19:04,"234 West St, Boston, MA 02215"
141470,27in FHD Monitor,1,149.99,01/11/22 16:34,"708 Madison St, Dallas, TX 75001"
141471,USB-C Charging Cable,1,11.95,01/20/22 11:33,"36 Church St, New York City, NY 10001"
141472,Lightning Charging Cable,1,14.95,01/03/22 12:57,"107 Church St, Los Angeles, CA 90001"
141473,AA Batteries (4-pack),1,3.84,01/08/22 13:04,"891 8th St, New York City, NY 10001"
141474,AAA Batteries (4-pack),2,2.99,01/20/22 11:54,"583 West St, Boston, MA 02215"
141475,AA Batteries (4-pack),1,3.84,01/07/22 17:35,"702 Meadow St, Austin, TX 73301"
141476,Lightning Charging Cable,1,14.95,01/14/22 17:16,"173 8th St, San Francisco, CA 94016"
141477,AA Batteries (4-pack),1,3.84,01/14/22 17:53,"554 Jefferson St, Seattle, WA 98101"
141478,Bose SoundSport Headphones,1,99.99,01/29/22 19:18,"855 Forest St, San Francisco, CA 94016"
141479,Google Phone,1,600,01/01/22 14:35,"404 Sunset St, Atlanta, GA 30301"
141479,Wired Headphones,1,11.99,01/01/22 14:35,"404 Sunset St, Atlanta, GA 30301"
141480,Apple Airpods Headphones,1,150,01/25/22 12:50,"356 9th St, San Francisco, CA 94016"
141481,USB-C Charging Cable,1,11.95,01/12/22 16:39,"902 Jackson St, San Francisco, CA 94016"
141482,AA Batteries (4-pack),2,3.84,01/09/22 22:34,"803 Church St, New York City, NY 10001"
141483,27in FHD Monitor,1,149.99,01/28/22 18:02,"843 10th St, Seattle, WA 98101"
141484,Wired Headphones,1,11.99,01/08/22 09:13,"672 Cedar St, Los Angeles, CA 90001"
141485,Apple Airpods Headphones,1,150,01/19/22 08:35,"725 10th St, San Francisco, CA 94016"
141486,AA Batteries (4-pack),2,3.84,01/15/22 13:05,"319 11th St, San Francisco, CA 94016"
141487,27in FHD Monitor,1,149.99,01/28/22 18:50,"267 Dogwood St, Austin, TX 73301"
141488,Apple Airpods Headphones,1,150,01/23/22 18:07,"493 Pine St, New York City, NY 10001"
141489,Vareebadd Phone,1,400,01/31/22 19:36,"116 Dogwood St, Austin, TX 73301"
141490,ThinkPad Laptop,1,999.99,01/12/22 09:07,"843 Jackson St, San Francisco, CA 94016"
141491,AAA Batteries (4-pack),2,2.99,01/12/22 10:57,"473 Lake St, New York City, NY 10001"
141492,USB-C Charging Cable,1,11.95,01/12/22 12:32,"681 Chestnut St, Portland, OR 97035"
141493,Bose SoundSport Headphones,1,99.99,01/30/22 19:52,"997 Elm St, San Francisco, CA 94016"
141494,USB-C Charging Cable,3,11.95,01/02/22 00:05,"984 Meadow St, Los Angeles, CA 90001"
141495,Apple Airpods Headphones,1,150,01/17/22 18:17,"206 Wilson St, San Francisco, CA 94016"
