Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
208347,AA Batteries (4-pack),1,3.84,07/29/22 17:55,"200 Ridge St, San Francisco, CA 94016"
208348,Lightning Charging Cable,1,14.95,07/03/22 14:20,"88 Maple St, Seattle, WA 98101"
208349,Wired Headphones,1,11.99,07/06/22 14:19,"599 Lakeview St, New York City, NY 10001"
208350,Vareebadd Phone,1,400.0,07/05/22 10:03,"971 Lakeview St, Los Angeles, CA 90001"
208351,ThinkPad Laptop,1,999.99,07/31/22 12:05,"178 Wilson St, Austin, TX 73301"
208352,Apple Airpods Headphones,1,150.0,07/09/22 16:20,"431 Johnson St, Los Angeles, CA 90001"
208353,Wired Headphones,1,11.99,07/06/22 02:42,"555 1st St, San Francisco, CA 94016"
208354,USB-C Charging Cable,1,11.95,07/19/22 00:27,"842 1st St, New York City, NY 10001"
208355,USB-C Charging Cable,1,11.95,07/07/22 12:18,"975 9th St, Boston, MA 02215"
208356,Apple Airpods Headphones,1,150.0,07/30/22 10:30,"47 Lakeview St, Los Angeles, CA 90001"
208357,USB-C Charging Cable,1,11.95,07/27/22 11:20,"684 11th St, Atlanta, GA 30301"
208358,Bose SoundSport Headphones,1,99.99,07/06/22 15:12,"869 14th St, Los Angeles, CA 90001"
208359,AA Batteries (4-pack),1,3.84,07/30/22 09:54,"611 5th St, Portland, OR 97035"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
208360,27in FHD Monitor,1,149.99,07/31/22 13:59,"330 North St, San Francisco, CA 94016"
208361,Wired Headphones,1,11.99,07/11/22 15:27,"251 Hickory St, Los Angeles, CA 90001"
208362,27in 4K Gaming Monitor,1,389.99,07/07/22 19:16,"988 14th St, San Francisco, CA 94016"
208363,Bose SoundSport Headphones,1,99.99,07/02/22 11:46,"688 Madison St, Los Angeles, CA 90001"
208364,Lightning Charging Cable,1,14.95,07/13/22 11:09,"545 Ridge St, Dallas, TX 75001"
208365,Wired Headphones,1,11.99,07/03/22 19:25,"73 Cherry St, Los Angeles, CA 90001"
208366,AA Batteries (4-pack),1,3.84,07/27/22 08:11,"920 Washington St, Dallas, TX 75001"
208367,34in Ultrawide Monitor,1,379.99,07/16/22 19:43,"346 2nd St, Atlanta, GA 30301"
208368,Lightning Charging Cable,1,14.95,07/26/22 16:29,"39 Willow St, Los Angeles, CA 90001"
208369,Apple Airpods Headphones,1,150,07/10/22 12:27,"673 13th St, San Francisco, CA 94016"
208370,AA Batteries (4-pack),1,3.84,07/18/22 21:18,"320 Church St, Austin, TX 73301"
208371,AA Batteries (4-pack),2,3.84,07/19/22 22:16,"399 11th St, Seattle, WA 98101"
208372,34in Ultrawide Monitor,1,379.99,07/13/22 12:35,"898 13th St, San Francisco, CA 94016"
208373,iPhone,1,700,07/02/22 23:38,"458 Ridge St, Los Angeles, CA 90001"
208374,Google Phone,1,600,07/30/22 09:10,"475 Chestnut St, Austin, TX 73301"
208375,20in Monitor,1,109.99,07/27/22 11:47,"29 Center St, Boston, MA 02215"
208376,AA Batteries (4-pack),1,3.84,07/30/22 04:10,"12 Willow St, Boston, MA 02215"
208377,AA Batteries (4-pack),2,3.84,07/15/22 20:30,"187 Spruce St, New York City, NY 10001"
208378,USB-C Charging Cable,1,11.95,07/08/22 20:21,"489 South St, Los Angeles, CA 90001"
208379,27in 4K Gaming Monitor,1,389.99,07/03/22 22:32,"92 8th St, Portland, OR 97035"
208380,Wired Headphones,1,11.99,07/17/22 10:41,"408 10th St, Los Angeles, CA 90001"
208381,Lightning Charging Cable,1,14.95,07/05/22 14:47,"422 River St, Los Angeles, CA 90001"
208382,AA Batteries (4-pack),1,3.84,07/29/22 19:46,"992 Hill St, Boston, MA 02215"
208383,AA Batteries (4-pack),2,3.84,07/24/22 17:40,"460 Hill St, New York City, NY 10001"
208384,27in FHD Monitor,1,149.99,07/27/22 16:44,"422 Hickory St, Los Angeles, CA 90001"
208385,20in Monitor,1,109.99,07/10/22 11:52,"826 10th St, New York City, NY 10001"
208386,27in FHD Monitor,1,149.99,07/16/22 22:29,"705 6th St, Portland, ME 04101"
208387,Lightning Charging Cable,1,14.95,07/25/22 21:12,"548 Johnson St, Dallas, TX 75001"
,,,,,
208388,Wired Headphones,1,11.99,07/16/22 00:32,"925 7th St, Los Angeles, CA 90001"
208389,27in 4K Gaming Monitor,1,389.99,07/24/22 12:14,"143 12th St, San Francisco, CA 94016"
208390,USB-C Charging Cable,1,11.95,07/17/22 17:37,"690 11th St, Seattle, WA 98101"
208391,Apple Airpods Headphones,1,150,07/17/22 19:43,"51 Dogwood St, Atlanta, GA 30301"
208392,Lightning Charging Cable,1,14.95,07/05/22 19:44,"828 Maple St, Dallas, TX 75001"
208393,Apple Airpods Headphones,1,150,07/02/22 15:59,"493 Hill St, San Francisco, CA 94016"
208394,Wired Headphones,1,11.99,07/24/22 17:58,"386 Dogwood St, Boston, MA 02215"
208395,Macbook Pro Laptop,1,1700,07/21/22 11:12,"247 7th St, Boston, MA 02215"
208396,AAA Batteries (4-pack),2,2.99,07/16/22 07:46,"757 Washington St, New York City, NY 10001"
208397,20in Monitor,1,109.99,07/14/22 10:20,"546 4th St, Seattle, WA 98101"
208398,Lightning Charging Cable,1,14.95,07/08/22 13:05,"485 7th St, San Francisco, CA 94016"
208399,AAA Batteries (4-pack),1,2.99,07/30/22 06:32,"793 River St, San Francisco, CA 94016"
208400,34in Ultrawide Monitor,1,379.99,07/12/22 14:34,"788 6th St, Portland, OR 97035"
208401,Bose SoundSport Headphones,1,99.99,07/05/22 19:32,"694 14th St, New York City, NY 10001"
208402,27in FHD Monitor,1,149.99,07/22/22 21:50,"811 West St, New York City, NY 10001"
208403,Bose SoundSport Headphones,1,99.99,07/06/22 10:40,"968 Dogwood St, Seattle, WA 98101"
208404,Bose SoundSport Headphones,1,99.99,07/04/22 21:46,"669 1st St, Boston, MA 02215"
208405,AA Batteries (4-pack),1,3.84,07/13/22 19:54,"540 Ridge St, Boston, MA 02215"
208406,AA Batteries (4-pack),1,3.84,07/03/22 19:32,"174 Pine St, San Francisco, CA 94016"
208407,AA Batteries (4-pack),3,3.84,07/20/22 19:36,"180 Johnson St, Boston, MA 02215"
208408,Lightning Charging Cable,1,14.95,07/04/22 21:41,"528 Hickory St, Atlanta, GA 30301"
208409,Lightning Charging Cable,1,14.95,07/16/22 17:21,"748 South St, San Francisco, CA 94016"
208410,Google Phone,1,600,07/14/22 13:35,"935 Adams St, Dallas, TX 75001"
208411,Bose SoundSport Headphones,1,99.99,07/07/22 18:16,"113 12th St, Atlanta, GA 30301"
208412,AAA Batteries (4-pack),3,2.99,07/08/22 00:05,"648 Spruce St, San Francisco, CA 94016"
208413,Vareebadd Phone,1,400,07/13/22 15:27,"582 11th St, Los Angeles, CA 90001"
208414,Flatscreen TV,1,300,07/06/22 20:47,"233 Elm St, Austin, TX 73301"
208415,iPhone,1,700,07/06/22 22:26,"300 Hickory St, Los Angeles, CA 90001"
208416,Apple Airpods Headphones,1,150,07/16/22 20:05,"652 Lakeview St, Atlanta, GA 30301"
208417,AA Batteries (4-pack),1,3.84,07/27/22 15:20,"943 14th St, New York City, NY 10001"
208418,Bose SoundSport Headphones,1,99.99,07/23/22 16:56,"80 9th St, Boston, MA 02215"
208419,27in 4K Gaming Monitor,1,389.99,07/10/22 14:04,"721 8th St, Dallas, TX 75001"
208420,Wired Headphones,1,11.99,07/15/22 15:14,"170 8th St, Boston, MA 02215"
208421,AAA Batteries (4-pack),1,2.99,07/05/22 15:52,"364 Lake St, Atlanta, GA 30301"
208422,Flatscreen TV,1,300,07/07/22 09:39,"217 5th St, Boston, MA 02215"
208423,Apple Airpods Headphones,1,150,07/19/22 20:49,"914 4th St, Atlanta, GA 30301"
208424,AA Batteries (4-pack),1,3.84,07/14/22 14:11,"175 10th St, Boston, MA 02215"
208425,USB-C Charging Cable,1,11.95,07/11/22 16:18,"552 7th St, Portland, ME 04101"
208426,Flatscreen TV,1,300,07/09/22 10:11,"220 Elm St, Seattle, WA 98101"
208427,Google Phone,1,600,07/15/22 18:35,"825 North St, Atlanta, GA 30301"
208428,Apple Airpods Headphones,1,150,07/18/22 18:24,"326 8th St, Portland, OR 97035"
208429,27in 4K Gaming Monitor,1,389.99,07/09/22 17:29,"758 Lake St, New York City, NY 10001"
208430,AAA Batteries (4-pack),1,2.99,07/02/22 09:53,"958 Willow St, San Francisco, CA 94016"
208431,Bose SoundSport Headphones,1,99.99,07/23/22 18:11,"819 Maple St, Austin, TX 73301"
208432,27in FHD Monitor,1,149.99,07/04/22 20:04,"678 Lake St, San Francisco, CA 94016"
208433,Flatscreen TV,1,300,07/24/22 14:14,"214 Center St, New York City, NY 10001"
208434,Lightning Charging Cable,1,14.95,07/25/22 12:02,"935 14th St, Los Angeles, CA 90001"
208435,Bose SoundSport Headphones,1,99.99,07/05/22 12:02,"873 West St, Los Angeles, CA 90001"
208436,Macbook Pro Laptop,1,1700,07/03/22 14:23,"129 Dogwood St, Boston, MA 02215"
208437,ThinkPad Laptop,1,999.99,07/18/22 15:11,"612 Lakeview St, Portland, OR 97035"
208438,Apple Airpods Headphones,1,150,07/28/22 11:54,"600 Center St, Los Angeles, CA 90001"
208439,Macbook Pro Laptop,1,1700,07/29/22 17:12,"644 10th St, San Francisco, CA 94016"
208440,27in 4K Gaming Monitor,1,389.99,07/01/22 17:16,"617 Dogwood St, San Francisco, CA 94016"
208441,Wired Headphones,1,11.99,07/04/22 18:31,"550 6th St, San Francisco, CA 94016"
208442,AA Batteries (4-pack),1,3.84,07/19/22 10:48,"778 Park St, San Francisco, CA 94016"
208443,USB-C Charging Cable,1,11.95,07/29/22 18:23,"895 Pine St, Dallas, TX 75001"
208444,27in FHD Monitor,1,149.99,07/15/22 15:48,"795 Cedar St, New York City, NY 10001"
208445,AA Batteries (4-pack),1,3.84,07/13/22 10:41,"370 Cherry St, Los Angeles, CA 90001"
208446,USB-C Charging Cable,1,11.95,07/24/22 17:46,"909 Meadow St, Seattle, WA 98101"
208447,Vareebadd Phone,1,400,07/31/22 17:55,"973 Jefferson St, Los Angeles, CA 90001"
208448,USB-C Charging Cable,1,11.95,07/21/22 13:35,"544 Johnson St, Atlanta, GA 30301"
208449,Macbook Pro Laptop,1,1700,07/08/22 16:11,"954 Hickory St, San Francisco, CA 94016"
208450,Google Phone,1,600,07/02/22 13:44,"170 Lincoln St, San Francisco, CA 94016"
208451,AA Batteries (4-pack),7,3.84,07/20/22 16:34,"624 South St, Seattle, WA 98101"
208452,Bose SoundSport Headphones,1,99.99,07/28/22 16:38,"446 Jefferson St, Boston, MA 02215"
208453,AA Batteries (4-pack),1,3.84,07/11/22 21:59,"518 Wilson St, Dallas, TX 75001"
208454,USB-C Charging Cable,2,11.95,07/20/22 22:32,"813 Washington St, Dallas, TX 75001"
208455,USB-C Charging Cable,1,11.95,07/23/22 10:46,"585 Maple St, San Francisco, CA 94016"
208456,Flatscreen TV,1,300,07/10/22 13:24,"101 1st St, Dallas, TX 75001"
208457,Bose SoundSport Headphones,1,99.99,07/14/22 09:57,"250 Lincoln St, New York City, NY 10001"
208458,AA Batteries (4-pack),1,3.84,07/06/22 09:47,"892 4th St, San Francisco, CA 94016"
208459,Wired Headphones,2,11.99,07/29/22 15:53,"366 13th St, San Francisco, CA 94016"
208460,Apple Airpods Headphones,1,150,07/04/22 14:48,"73 10th St, San Francisco, CA 94016"
208461,Flatscreen TV,1,300,07/03/22 12:58,"514 Park St, Los Angeles, CA 90001"
208462,27in FHD Monitor,1,149.99,07/25/22 12:03,"372 Cherry St, New York City, NY 10001"
208463,USB-C Charging Cable,1,11.95,07/08/22 14:19,"779 Ridge St, San Francisco, CA 94016"
208464,AAA Batteries (4-pack),2,2.99,07/30/22 14:12,"548 Main St, Los Angeles, CA 90001"
208464,Lightning Charging Cable,1,14.95,07/30/22 14:12,"548 Main St, Los Angeles, CA 90001"
208465,Vareebadd Phone,1,400,07/15/22 20:27,"309 5th St, Los Angeles, CA 90001"
208466,AAA Batteries (4-pack),1,2.99,07/21/22 08:12,"920 West St, Seattle, WA 98101"
208467,AA Batteries (4-pack),1,3.84,07/25/22 18:37,"420 Dogwood St, Atlanta, GA 30301"
208468,Bose SoundSport Headphones,1,99.99,07/21/22 20:47,"9 6th St, Atlanta, GA 30301"
208469,USB-C Charging Cable,1,11.95,07/30/22 13:31,"238 Spruce St, Boston, MA 02215"
208470,34in Ultrawide Monitor,1,379.99,07/27/22 16:59,"268 14th St, New York City, NY 10001"
208471,AAA Batteries (4-pack),2,2.99,07/03/22 10:07,"996 South St, New York City, NY 10001"
208472,Flatscreen TV,1,300,07/07/22 12:38,"181 Lakeview St, Portland, OR 97035"
208472,USB-C Charging Cable,1,11.95,07/07/22 12:38,"181 Lakeview St, Portland, OR 97035"
208473,AAA Batteries (4-pack),3,2.99,07/31/22 12:00,"697 Spruce St, San Francisco, CA 94016"
208474,34in Ultrawide Monitor,1,379.99,07/14/22 21:22,"307 Willow St, San Francisco, CA 94016"
208475,27in 4K Gaming Monitor,1,389.99,07/08/22 10:15,"98 Jackson St, Austin, TX 73301"
208476,27in FHD Monitor,1,149.99,07/15/22 10:03,"608 9th St, San Francisco, CA 94016"
208477,iPhone,1,700,07/18/22 17:59,"229 Chestnut St, Los Angeles, CA 90001"
208478,Wired Headphones,1,11.99,07/15/22 17:44,"657 Maple St, San Francisco, CA 94016"
208479,AA Batteries (4-pack),2,3.84,07/16/22 14:04,"942 5th St, Los Angeles, CA 90001"
208480,USB-C Charging Cable,1,11.95,07/25/22 10:23,"669 Lake St, Boston, MA 02215"
208481,Apple Airpods Headphones,1,150,07/22/22 19:33,"743 Cherry St, San Francisco, CA 94016"
208482,Apple Airpods Headphones,1,150,07/09/22 18:18,"615 Cherry St, New York City, NY 10001"
208483,27in 4K Gaming Monitor,1,389.99,07/26/22 13:38,"531 Adams St, San Francisco, CA 94016"
208484,AA Batteries (4-pack),1,3.84,07/18/22 00:43,"992 Adams St, Los Angeles, CA 90001"
208485,34in Ultrawide Monitor,1,379.99,07/05/22 19:55,"450 4th St, San Francisco, CA 94016"
208486,AA Batteries (4-pack),1,3.84,07/05/22 22:12,"128 Lake St, Boston, MA 02215"
208486,27in 4K Gaming Monitor,1,389.99,07/05/22 22:12,"128 Lake St, Boston, MA 02215"
208487,20in Monitor,1,109.99,07/13/22 17:31,"974 Park St, Boston, MA 02215"
208488,AA Batteries (4-pack),1,3.84,07/12/22 12:56,"204 Washington St, Los Angeles, CA 90001"
208489,Apple Airpods Headphones,1,150,07/27/22 00:01,"188 Lake St, Seattle, WA 98101"
208490,USB-C Charging Cable,1,11.95,07/27/22 17:43,"825 Walnut St, Boston, MA 02215"
208491,AA Batteries (4-pack),2,3.84,07/11/22 14:11,"408 Walnut St, Seattle, WA 98101"
208492,Lightning Charging Cable,1,14.95,07/08/22 19:03,"245 South St, New York City, NY 10001"
208493,Wired Headphones,1,11.99,07/17/22 18:53,"2 Elm St, Los Angeles, CA 90001"
208493,Google Phone,1,600,07/17/22 18:53,"2 Elm St, Los Angeles, CA 90001"
208494,20in Monitor,1,109.99,07/23/22 13:36,"197 Walnut St, New York City, NY 10001"
208495,34in Ultrawide Monitor,1,379.99,07/05/22 12:06,"609 Wilson St, Atlanta, GA 30301"
208496,AAA Batteries (4-pack),2,2.99,07/17/22 06:30,"681 West St, San Francisco, CA 94016"
208497,Apple Airpods Headphones,1,150,07/08/22 17:55,"550 7th St, Boston, MA 02215"
208498,AAA Batteries (4-pack),1,2.99,07/16/22 07:42,"637 Walnut St, Los Angeles, CA 90001"
208499,Bose SoundSport Headphones,1,99.99,07/20/22 17:59,"554 West St, Atlanta, GA 30301"
208500,Wired Headphones,1,11.99,07/30/22 12:24,"140 Adams St, Boston, MA 02215"
208501,USB-C Charging Cable,1,11.95,07/31/22 16:45,"807 1st St, Austin, TX 73301"
208502,Lightning Charging Cable,1,14.95,07/23/22 23:21,"927 South St, Dallas, TX 75001"
208503,Apple Airpods Headphones,1,150,07/12/22 16:13,"569 Meadow St, Dallas, TX 75001"
208504,Wired Headphones,1,11.99,07/29/22 23:42,"672 Wilson St, New York City, NY 10001"
208505,AAA Batteries (4-pack),1,2.99,07/09/22 21:27,"392 Jefferson St, Los Angeles, CA 90001"
208506,27in FHD Monitor,1,149.99,07/16/22 14:21,"150 9th St, New York City, NY 10001"
208507,AA Batteries (4-pack),3,3.84,07/31/22 07:08,"449 Lake St, New York City, NY 10001"
208508,AA Batteries (4-pack),3,3.84,07/04/22 17:47,"702 1st St, New York City, NY 10001"
208509,Lightning Charging Cable,1,14.95,07/04/22 15:59,"445 9th St, New York City, NY 10001"
208510,Lightning Charging Cable,2,14.95,07/28/22 19:42,"109 5th St, Austin, TX 73301"
208511,20in Monitor,1,109.99,07/16/22 18:22,"958 Forest St, Los Angeles, CA 90001"
208512,USB-C Charging Cable,1,11.95,07/02/22 08:14,"13 10th St, Seattle, WA 98101"
208513,USB-C Charging Cable,1,11.95,07/02/22 12:35,"625 Washington St, Dallas, TX 75001"
208514,Bose SoundSport Headphones,1,99.99,07/28/22 14:49,"940 Hill St, Los Angeles, CA 90001"
208515,ThinkPad Laptop,1,999.99,07/11/22 22:00,"891 4th St, San Francisco, CA 94016"
208516,34in Ultrawide Monitor,1,379.99,07/12/22 18:42,"411 Wilson St, Dallas, TX 75001"
208517,Wired Headphones,1,11.99,07/10/22 10:54,"526 Forest St, Seattle, WA 98101"
208518,Apple Airpods Headphones,1,150,07/10/22 13:46,"664 Lincoln St, San Francisco, CA 94016"
208519,Lightning Charging Cable,1,14.95,07/21/22 14:16,"798 Cedar St, Los Angeles, CA 90001"
208520,USB-C Charging Cable,1,11.95,07/31/22 12:30,"959 Highland St, San Francisco, CA 94016"
208521,27in FHD Monitor,1,149.99,07/27/22 21:58,"425 12th St, San Francisco, CA 94016"
208521,Lightning Charging Cable,1,14.95,07/27/22 21:58,"425 12th St, San Francisco, CA 94016"
208522,Apple Airpods Headphones,1,150,07/23/22 10:50,"687 Adams St, Boston, MA 02215"
208523,AA Batteries (4-pack),2,3.84,07/10/22 15:03,"158 North St, Dallas, TX 75001"
208524,Lightning Charging Cable,1,14.95,07/10/22 14:42,"124 Lincoln St, Seattle, WA 98101"
208525,20in Monitor,1,109.99,07/30/22 17:19,"953 Madison St, New York City, NY 10001"
208526,Lightning Charging Cable,3,14.95,07/09/22 06:51,"449 North St, New York City, NY 10001"
208527,ThinkPad Laptop,1,999.99,07/20/22 17:16,"132 2nd St, Los Angeles, CA 90001"
208528,AA Batteries (4-pack),1,3.84,07/11/22 09:00,"294 Hill St, Los Angeles, CA 90001"
208529,iPhone,1,700,07/17/22 18:16,"983 Center St, San Francisco, CA 94016"
208530,Flatscreen TV,1,300,07/08/22 16:55,"649 Lakeview St, New York City, NY 10001"
208531,Bose SoundSport Headphones,1,99.99,07/14/22 14:02,"878 13th St, Atlanta, GA 30301"
208532,27in 4K Gaming Monitor,1,389.99,07/13/22 20:19,"460 Johnson St, Seattle, WA 98101"
208533,AA Batteries (4-pack),1,3.84,07/29/22 11:57,"738 Park St, San Francisco, CA 94016"
208534,Vareebadd Phone,1,400,07/02/22 09:37,"288 Chestnut St, New York City, NY 10001"
208535,AAA Batteries (4-pack),3,2.99,07/23/22 16:07,"595 Hickory St, Los Angeles, CA 90001"
208536,Apple Airpods Headphones,1,150,07/14/22 22:44,"616 Wilson St, Los Angeles, CA 90001"
208537,Apple Airpods Headphones,1,150,07/04/22 23:14,"428 Willow St, San Francisco, CA 94016"
208538,AA Batteries (4-pack),1,3.84,07/03/22 22:42,"395 Cherry St, Boston, MA 02215"
208539,Apple Airpods Headphones,1,150,07/24/22 08:24,"4 Madison St, New York City, NY 10001"
208540,Wired Headphones,1,11.99,07/16/22 17:32,"949 Pine St, San Francisco, CA 94016"
208541,27in FHD Monitor,1,149.99,07/28/22 12:08,"519 7th St, Boston, MA 02215"
208542,Google Phone,1,600,07/19/22 08:09,"841 Lakeview St, Portland, OR 97035"
208542,USB-C Charging Cable,1,11.95,07/19/22 08:09,"841 Lakeview St, Portland, OR 97035"
208543,Bose SoundSport Headphones,1,99.99,07/30/22 10:34,"368 Meadow St, New York City, NY 10001"
208544,34in Ultrawide Monitor,1,379.99,07/09/22 11:39,"684 Sunset St, Dallas, TX 75001"
208545,AAA Batteries (4-pack),1,2.99,07/30/22 10:21,"347 South St, Dallas, TX 75001"
208546,Lightning Charging Cable,1,14.95,07/09/22 22:30,"922 Center St, San Francisco, CA 94016"
208547,Lightning Charging Cable,1,14.95,07/31/22 06:36,"537 Forest St, Austin, TX 73301"
208548,Apple Airpods Headphones,1,150,07/12/22 09:47,"307 Center St, New York City, NY 10001"
208549,Apple Airpods Headphones,1,150,07/13/22 14:23,"227 9th St, Atlanta, GA 30301"
208550,27in FHD Monitor,1,149.99,07/12/22 17:15,"540 Sunset St, Los Angeles, CA 90001"
208551,27in FHD Monitor,1,149.99,07/16/22 21:52,"328 10th St, New York City, NY 10001"
208552,Macbook Pro Laptop,1,1700,07/08/22 21:45,"837 13th St, Portland, ME 04101"
208552,Bose SoundSport Headphones,1,99.99,07/08/22 21:45,"837 13th St, Portland, ME 04101"
208553,AA Batteries (4-pack),1,3.84,07/21/22 11:10,"675 River St, San Francisco, CA 94016"
208554,34in Ultrawide Monitor,1,379.99,07/06/22 12:03,"325 Johnson St, Dallas, TX 75001"
208555,Bose SoundSport Headphones,1,99.99,07/22/22 02:15,"174 Elm St, New York City, NY 10001"
208556,AAA Batteries (4-pack),1,2.99,07/04/22 12:11,"691 7th St, New York City, NY 10001"
208557,Lightning Charging Cable,2,14.95,07/12/22 21:54,"875 Highland St, New York City, NY 10001"
208558,ThinkPad Laptop,1,999.99,07/16/22 21:02,"343 11th St, Los Angeles, CA 90001"
208559,Lightning Charging Cable,1,14.95,07/19/22 16:33,"799 2nd St, Seattle, WA 98101"
208560,27in FHD Monitor,1,149.99,07/12/22 16:29,"917 Main St, Austin, TX 73301"
208561,Macbook Pro Laptop,1,1700,07/23/22 08:40,"884 5th St, Seattle, WA 98101"
208562,Wired Headphones,1,11.99,07/02/22 11:45,"387 Hill St, Seattle, WA 98101"
208563,20in Monitor,1,109.99,07/24/22 21:12,"615 Lake St, Portland, ME 04101"
208564,Wired Headphones,1,11.99,07/22/22 23:56,"63 7th St, Boston, MA 02215"
208565,Wired Headphones,1,11.99,07/27/22 14:46,"847 13th St, Boston, MA 02215"
208566,USB-C Charging Cable,1,11.95,07/11/22 18:31,"738 Hill St, Boston, MA 02215"
208567,ThinkPad Laptop,1,999.99,07/02/22 08:54,"499 6th St, Portland, OR 97035"
208568,Wired Headphones,1,11.99,07/02/22 16:41,"607 11th St, New York City, NY 10001"
208569,Macbook Pro Laptop,1,1700,07/10/22 18:13,"341 9th St, Austin, TX 73301"
208570,AA Batteries (4-pack),1,3.84,07/08/22 14:04,"684 Cherry St, Portland, ME 04101"
208571,AAA Batteries (4-pack),1,2.99,07/10/22 20:17,"416 Sunset St, San Francisco, CA 94016"
208572,USB-C Charging Cable,1,11.95,07/25/22 08:54,"373 Park St, Portland, OR 97035"
208572,AA Batteries (4-pack),1,3.84,07/25/22 08:54,"373 Park St, Portland, OR 97035"
208573,LG Dryer,1,600.0,07/31/22 11:53,"822 7th St, San Francisco, CA 94016"
208574,Wired Headphones,1,11.99,07/21/22 02:56,"744 Chestnut St, Dallas, TX 75001"
208575,Google Phone,1,600,07/24/22 07:26,"947 10th St, Austin, TX 73301"
208575,Wired Headphones,1,11.99,07/24/22 07:26,"947 10th St, Austin, TX 73301"
208576,Wired Headphones,1,11.99,07/21/22 00:51,"783 Adams St, San Francisco, CA 94016"
208577,Apple Airpods Headphones,1,150,07/07/22 16:27,"693 11th St, Los Angeles, CA 90001"
208578,AAA Batteries (4-pack),2,2.99,07/06/22 20:57,"75 Hickory St, San Francisco, CA 94016"
208579,Flatscreen TV,1,300,07/21/22 15:12,"40 Wilson St, San Francisco, CA 94016"
208580,34in Ultrawide Monitor,1,379.99,07/21/22 17:34,"809 Sunset St, Seattle, WA 98101"
208581,iPhone,1,700,07/26/22 22:27,"37 North St, Atlanta, GA 30301"
208582,Apple Airpods Headphones,1,150,07/23/22 12:09,"143 Main St, San Francisco, CA 94016"
208583,USB-C Charging Cable,1,11.95,07/17/22 08:39,"15 Church St, Los Angeles, CA 90001"
208584,34in Ultrawide Monitor,1,379.99,07/13/22 15:30,"351 Washington St, San Francisco, CA 94016"
208585,34in Ultrawide Monitor,1,379.99,07/03/22 22:28,"316 8th St, Portland, ME 04101"
208586,Vareebadd Phone,1,400,07/07/22 14:11,"748 Ridge St, Atlanta, GA 30301"
208587,Wired Headphones,1,11.99,07/19/22 18:30,"990 Willow St, Dallas, TX 75001"
208588,Flatscreen TV,1,300,07/25/22 19:23,"712 Hickory St, Seattle, WA 98101"
208589,20in Monitor,1,109.99,07/23/22 07:10,"555 Cedar St, San Francisco, CA 94016"
208590,USB-C Charging Cable,1,11.95,07/14/22 17:24,"376 9th St, San Francisco, CA 94016"
208591,Lightning Charging Cable,1,14.95,07/08/22 17:18,"834 6th St, San Francisco, CA 94016"
208592,34in Ultrawide Monitor,1,379.99,07/06/22 23:10,"46 Cherry St, New York City, NY 10001"
208593,USB-C Charging Cable,1,11.95,07/26/22 20:22,"221 Main St, Portland, ME 04101"
208594,USB-C Charging Cable,1,11.95,07/02/22 18:27,"396 Ridge St, Los Angeles, CA 90001"
208595,iPhone,1,700,07/24/22 07:11,"378 Hill St, Seattle, WA 98101"
208596,Lightning Charging Cable,1,14.95,07/04/22 09:11,"360 Church St, San Francisco, CA 94016"
208597,Bose SoundSport Headphones,1,99.99,07/09/22 12:48,"10 Church St, San Francisco, CA 94016"
