Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
155759,AA Batteries (4-pack),2,3.84,02/02/22 15:55,"110 10th St, Los Angeles, CA 90001"
155760,USB-C Charging Cable,1,11.95,02/16/22 05:40,"40 Wilson St, Dallas, TX 75001"
155761,Lightning Charging Cable,1,14.95,02/09/22 20:42,"674 Washington St, Austin, TX 73301"
155762,27in FHD Monitor,1,149.99,02/21/22 17:09,"959 Cherry St, Dallas, TX 75001"
155763,AA Batteries (4-pack),1,3.84,02/18/22 14:47,"768 Spruce St, San Francisco, CA 94016"
155764,AA Batteries (4-pack),1,3.84,02/03/22 00:34,"686 2nd St, Dallas, TX 75001"
155765,AAA Batteries (4-pack),4,2.99,02/14/22 10:02,"359 9th St, Los Angeles, CA 90001"
155766,Google Phone,1,600.0,02/21/22 17:29,"758 Cherry St, Los Angeles, CA 90001"
155766,USB-C Charging Cable,1,11.95,02/21/22 17:29,"758 Cherry St, Los Angeles, CA 90001"
155767,Wired Headphones,1,11.99,02/19/22 13:56,"989 West St, Los Angeles, CA 90001"
155768,Apple Airpods Headphones,1,150.0,02/18/22 21:21,"532 14th St, Seattle, WA 98101"
155769,AA Batteries (4-pack),2,3.84,02/05/22 19:51,"690 Lakeview St, Austin, TX 73301"
155770,Lightning Charging Cable,1,14.95,02/14/22 19:17,"769 North St, Boston, MA 02215"
155771,27in FHD Monitor,1,149.99,02/22/22 19:47,"628 Main St, San Francisco, CA 94016"
155772,Bose SoundSport Headphones,1,99.99,02/01/22 13:04,"15 Maple St, Los Angeles, CA 90001"
155773,27in 4K Gaming Monitor,1,389.99,02/19/22 11:09,"812 Adams St, Atlanta, GA 30301"
155774,AAA Batteries (4-pack),1,2.99,02/16/22 23:55,"726 Church St, Austin, TX 73301"
155775,Wired Headphones,1,11.99,02/15/22 19:40,"18 Wilson St, Austin, TX 73301"
155776,Lightning Charging Cable,1,14.95,02/06/22 20:42,"445 Park St, Seattle, WA 98101"
155777,Lightning Charging Cable,1,14.95,02/17/22 10:09,"350 11th St, San Francisco, CA 94016"
155777,AA Batteries (4-pack),1,3.84,02/17/22 10:09,"350 11th St, San Francisco, CA 94016"
155778,USB-C Charging Cable,1,11.95,02/21/22 01:47,"658 Cherry St, New York City, NY 10001"
155779,Macbook Pro Laptop,1,1700.0,02/23/22 15:58,"867 Walnut St, San Francisco, CA 94016"
155780,AA Batteries (4-pack),3,3.84,02/03/22 22:02,"786 Madison St, New York City, NY 10001"
155781,Lightning Charging Cable,1,14.95,02/12/22 10:54,"369 Lake St, San Francisco, CA 94016"
155782,Bose SoundSport Headphones,1,99.99,02/17/22 18:11,"243 Pine St, San Francisco, CA 94016"
155782,USB-C Charging Cable,1,11.95,02/17/22 18:11,"243 Pine St, San Francisco, CA 94016"
155783,20in Monitor,1,109.99,02/27/22 19:29,"703 Cherry St, Atlanta, GA 30301"
155784,Bose SoundSport Headphones,1,99.99,02/27/22 12:41,"420 7th St, Atlanta, GA 30301"
155785,Wired Headphones,2,11.99,02/27/22 18:42,"179 Walnut St, New York City, NY 10001"
155786,USB-C Charging Cable,1,11.95,02/07/22 12:11,"655 Lakeview St, Dallas, TX 75001"
155787,Lightning Charging Cable,1,14.95,02/06/22 12:36,"8 6th St, Los Angeles, CA 90001"
155788,AA Batteries (4-pack),1,3.84,02/07/22 19:13,"469 Sunset St, Dallas, TX 75001"
155789,AAA Batteries (4-pack),1,2.99,02/26/22 13:11,"134 Walnut St, Portland, OR 97035"
155790,Apple Airpods Headphones,1,150.0,02/22/22 09:09,"55 North St, San Francisco, CA 94016"
155791,USB-C Charging Cable,1,11.95,02/26/22 07:48,"290 12th St, Seattle, WA 98101"
155792,Wired Headphones,1,11.99,02/26/22 07:07,"936 Willow St, Los Angeles, CA 90001"
155793,AA Batteries (4-pack),1,3.84,02/25/22 21:35,"925 Lincoln St, Boston, MA 02215"
155794,Apple Airpods Headphones,1,150.0,02/26/22 21:57,"657 13th St, Austin, TX 73301"
155795,Bose SoundSport Headphones,1,99.99,02/15/22 21:24,"578 1st St, Seattle, WA 98101"
155796,Lightning Charging Cable,2,14.95,02/17/22 18:58,"617 Jackson St, Boston, MA 02215"
155797,27in FHD Monitor,1,149.99,02/09/22 19:50,"179 6th St, New York City, NY 10001"
155798,AAA Batteries (4-pack),1,2.99,02/09/22 08:42,"617 7th St, Dallas, TX 75001"
155799,34in Ultrawide Monitor,1,379.99,02/05/22 09:59,"566 9th St, Dallas, TX 75001"
155800,iPhone,1,700.0,02/11/22 14:05,"903 Highland St, Boston, MA 02215"
155801,iPhone,1,700.0,02/26/22 00:24,"873 Lincoln St, San Francisco, CA 94016"
155801,Lightning Charging Cable,2,14.95,02/26/22 00:24,"873 Lincoln St, San Francisco, CA 94016"
155802,USB-C Charging Cable,1,11.95,02/19/22 16:46,"763 Lincoln St, Boston, MA 02215"
155803,AAA Batteries (4-pack),1,2.99,02/23/22 17:32,"204 Pine St, Boston, MA 02215"
155804,ThinkPad Laptop,1,999.99,02/05/22 10:49,"960 South St, Dallas, TX 75001"
155805,iPhone,1,700.0,02/03/22 17:46,"801 12th St, Seattle, WA 98101"
155806,Flatscreen TV,1,300.0,02/17/22 21:40,"901 Lake St, Dallas, TX 75001"
155807,27in 4K Gaming Monitor,1,389.99,02/22/22 17:18,"920 Cedar St, Portland, OR 97035"
155807,Bose SoundSport Headphones,1,99.99,02/22/22 17:18,"920 Cedar St, Portland, OR 97035"
155808,AAA Batteries (4-pack),3,2.99,02/10/22 20:35,"889 14th St, New York City, NY 10001"
155809,USB-C Charging Cable,1,11.95,02/05/22 13:11,"566 Sunset St, San Francisco, CA 94016"
155810,AA Batteries (4-pack),1,3.84,02/15/22 21:03,"86 Hickory St, Los Angeles, CA 90001"
155811,27in 4K Gaming Monitor,1,389.99,02/10/22 21:21,"830 Johnson St, San Francisco, CA 94016"
155812,Vareebadd Phone,1,400.0,02/14/22 00:31,"620 Spruce St, San Francisco, CA 94016"
155813,AA Batteries (4-pack),3,3.84,02/08/22 16:08,"875 4th St, Portland, OR 97035"
155814,Lightning Charging Cable,1,14.95,02/09/22 13:23,"338 Church St, San Francisco, CA 94016"
155815,AA Batteries (4-pack),1,3.84,02/09/22 11:37,"793 Dogwood St, New York City, NY 10001"
155816,iPhone,1,700.0,02/04/22 21:12,"809 Center St, Seattle, WA 98101"
155817,USB-C Charging Cable,1,11.95,02/28/22 15:09,"901 Ridge St, San Francisco, CA 94016"
155818,Apple Airpods Headphones,1,150.0,02/26/22 15:43,"288 Walnut St, San Francisco, CA 94016"
155819,iPhone,1,700.0,02/18/22 04:22,"718 Adams St, San Francisco, CA 94016"
155820,AA Batteries (4-pack),1,3.84,02/15/22 07:44,"135 Forest St, New York City, NY 10001"
155821,Bose SoundSport Headphones,1,99.99,02/23/22 20:04,"327 Sunset St, Boston, MA 02215"
155822,Wired Headphones,1,11.99,02/12/22 07:59,"411 5th St, Boston, MA 02215"
155823,AA Batteries (4-pack),1,3.84,02/16/22 19:07,"135 Meadow St, Boston, MA 02215"
155824,Lightning Charging Cable,1,14.95,02/01/22 13:21,"802 12th St, San Francisco, CA 94016"
155825,Lightning Charging Cable,2,14.95,02/05/22 19:55,"613 Madison St, Los Angeles, CA 90001"
155826,Lightning Charging Cable,1,14.95,02/27/22 15:24,"241 Forest St, Portland, ME 04101"
155827,AA Batteries (4-pack),1,3.84,02/02/22 12:19,"621 Madison St, Los Angeles, CA 90001"
155828,AAA Batteries (4-pack),1,2.99,02/05/22 13:50,"484 Lakeview St, Los Angeles, CA 90001"
155829,Lightning Charging Cable,1,14.95,02/11/22 11:16,"760 Highland St, New York City, NY 10001"
155830,Bose SoundSport Headphones,1,99.99,02/21/22 14:00,"905 9th St, Los Angeles, CA 90001"
155831,Lightning Charging Cable,1,14.95,02/14/22 11:23,"462 Main St, San Francisco, CA 94016"
155832,Macbook Pro Laptop,1,1700.0,02/10/22 14:53,"256 Hickory St, Dallas, TX 75001"
155833,Lightning Charging Cable,1,14.95,02/16/22 12:25,"849 11th St, Seattle, WA 98101"
155834,AA Batteries (4-pack),1,3.84,02/03/22 21:55,"592 Spruce St, Boston, MA 02215"
155835,Macbook Pro Laptop,1,1700.0,02/22/22 18:00,"941 Cherry St, Boston, MA 02215"
155836,27in FHD Monitor,1,149.99,02/10/22 06:42,"737 7th St, Seattle, WA 98101"
155837,USB-C Charging Cable,1,11.95,02/03/22 21:51,"102 Sunset St, San Francisco, CA 94016"
155838,Lightning Charging Cable,1,14.95,02/24/22 12:37,"44 Highland St, San Francisco, CA 94016"
155839,Bose SoundSport Headphones,1,99.99,02/08/22 21:51,"366 Johnson St, New York City, NY 10001"
155840,ThinkPad Laptop,1,999.99,02/05/22 13:29,"805 Pine St, Austin, TX 73301"
155841,Google Phone,1,600.0,02/14/22 17:27,"670 Madison St, New York City, NY 10001"
155841,Wired Headphones,1,11.99,02/14/22 17:27,"670 Madison St, New York City, NY 10001"
155842,USB-C Charging Cable,1,11.95,02/22/22 10:11,"703 Hill St, Atlanta, GA 30301"
155843,Flatscreen TV,1,300.0,02/12/22 13:36,"984 Church St, New York City, NY 10001"
155844,Macbook Pro Laptop,1,1700.0,02/19/22 18:41,"802 Cherry St, Los Angeles, CA 90001"
155845,USB-C Charging Cable,1,11.95,02/01/22 14:27,"6 Jackson St, Seattle, WA 98101"
155846,Wired Headphones,2,11.99,02/20/22 20:30,"788 Sunset St, Atlanta, GA 30301"
155847,AA Batteries (4-pack),2,3.84,02/16/22 21:08,"790 Park St, Portland, OR 97035"
155848,Lightning Charging Cable,1,14.95,02/07/22 16:28,"341 Lake St, Boston, MA 02215"
155849,USB-C Charging Cable,1,11.95,02/03/22 16:07,"422 Ridge St, San Francisco, CA 94016"
155850,AAA Batteries (4-pack),3,2.99,02/20/22 18:44,"184 10th St, Los Angeles, CA 90001"
155851,Lightning Charging Cable,2,14.95,02/15/22 12:21,"219 14th St, San Francisco, CA 94016"
155852,Apple Airpods Headphones,1,150.0,02/26/22 12:07,"672 Main St, Dallas, TX 75001"
155853,USB-C Charging Cable,1,11.95,02/17/22 07:12,"694 Hill St, New York City, NY 10001"
155854,Wired Headphones,1,11.99,02/27/22 19:03,"541 Main St, Boston, MA 02215"
155855,27in 4K Gaming Monitor,1,389.99,02/18/22 12:08,"473 Church St, San Francisco, CA 94016"
155856,Macbook Pro Laptop,1,1700.0,02/01/22 05:27,"283 North St, Portland, OR 97035"
155857,USB-C Charging Cable,1,11.95,02/20/22 11:31,"190 Maple St, Atlanta, GA 30301"
155858,iPhone,1,700.0,02/04/22 12:52,"555 Lincoln St, Los Angeles, CA 90001"
155858,Apple Airpods Headphones,1,150.0,02/04/22 12:52,"555 Lincoln St, Los Angeles, CA 90001"
155859,Lightning Charging Cable,1,14.95,02/19/22 20:44,"572 Main St, Los Angeles, CA 90001"
155860,27in FHD Monitor,1,149.99,02/13/22 12:35,"674 Ridge St, San Francisco, CA 94016"
155861,USB-C Charging Cable,2,11.95,02/21/22 10:53,"762 Walnut St, San Francisco, CA 94016"
155862,Wired Headphones,1,11.99,02/21/22 16:13,"407 Park St, Seattle, WA 98101"
155863,Wired Headphones,2,11.99,02/23/22 17:32,"264 Walnut St, New York City, NY 10001"
155864,27in FHD Monitor,1,149.99,02/11/22 12:21,"360 4th St, San Francisco, CA 94016"
155865,Wired Headphones,2,11.99,02/25/22 15:09,"93 7th St, Los Angeles, CA 90001"
155866,Apple Airpods Headphones,1,150.0,02/16/22 22:16,"781 Elm St, New York City, NY 10001"
155867,AA Batteries (4-pack),1,3.84,02/01/22 17:53,"775 North St, San Francisco, CA 94016"
155868,27in 4K Gaming Monitor,1,389.99,02/22/22 09:44,"964 6th St, Austin, TX 73301"
155869,LG Dryer,1,600.0,02/08/22 21:00,"421 Maple St, Dallas, TX 75001"
155870,Wired Headphones,1,11.99,02/14/22 15:56,"447 Hill St, Portland, OR 97035"
155871,Wired Headphones,1,11.99,02/06/22 15:56,"206 2nd St, Boston, MA 02215"
155872,Wired Headphones,1,11.99,02/14/22 13:49,"712 Church St, Boston, MA 02215"
155873,USB-C Charging Cable,1,11.95,02/09/22 15:05,"411 Spruce St, Portland, OR 97035"
155874,Wired Headphones,1,11.99,02/06/22 23:12,"99 Wilson St, Portland, OR 97035"
155875,Wired Headphones,2,11.99,02/15/22 15:23,"83 North St, New York City, NY 10001"
155876,USB-C Charging Cable,1,11.95,02/12/22 18:31,"126 14th St, New York City, NY 10001"
155877,AAA Batteries (4-pack),1,2.99,02/19/22 20:23,"726 Adams St, Boston, MA 02215"
155878,Apple Airpods Headphones,1,150.0,02/23/22 13:31,"80 Meadow St, New York City, NY 10001"
155879,AA Batteries (4-pack),2,3.84,02/07/22 13:00,"905 Lake St, Boston, MA 02215"
155880,Lightning Charging Cable,1,14.95,02/15/22 09:07,"52 Sunset St, New York City, NY 10001"
155881,USB-C Charging Cable,1,11.95,02/16/22 15:41,"307 6th St, Portland, OR 97035"
155882,AA Batteries (4-pack),1,3.84,02/03/22 11:05,"900 2nd St, San Francisco, CA 94016"
155883,Apple Airpods Headphones,1,150.0,02/01/22 15:01,"608 Johnson St, Austin, TX 73301"
155884,AAA Batteries (4-pack),1,2.99,02/12/22 10:24,"11 Wilson St, Atlanta, GA 30301"
155885,Vareebadd Phone,1,400.0,02/22/22 12:28,"936 Washington St, Portland, OR 97035"
155886,AAA Batteries (4-pack),1,2.99,02/08/22 13:23,"826 South St, Dallas, TX 75001"
155887,AA Batteries (4-pack),1,3.84,02/17/22 18:39,"8 Willow St, San Francisco, CA 94016"
155888,USB-C Charging Cable,1,11.95,02/03/22 13:09,"664 Park St, Los Angeles, CA 90001"
155889,AAA Batteries (4-pack),1,2.99,02/22/22 07:28,"679 Cedar St, San Francisco, CA 94016"
155890,AAA Batteries (4-pack),2,2.99,02/26/22 18:45,"708 Cherry St, Dallas, TX 75001"
155891,Apple Airpods Headphones,1,150.0,02/13/22 11:03,"481 11th St, San Francisco, CA 94016"
155892,Bose SoundSport Headphones,1,99.99,02/07/22 22:55,"502 Sunset St, San Francisco, CA 94016"
155893,27in FHD Monitor,1,149.99,02/26/22 13:22,"616 Johnson St, San Francisco, CA 94016"
155894,Bose SoundSport Headphones,1,99.99,02/19/22 18:11,"61 4th St, Atlanta, GA 30301"
155895,Vareebadd Phone,1,400.0,02/14/22 19:50,"623 11th St, San Francisco, CA 94016"
155896,AAA Batteries (4-pack),1,2.99,02/13/22 10:24,"754 Lake St, San Francisco, CA 94016"
155897,20in Monitor,1,109.99,02/14/22 16:23,"784 2nd St, Dallas, TX 75001"
155898,USB-C Charging Cable,1,11.95,02/16/22 09:40,"755 Park St, San Francisco, CA 94016"
155899,Lightning Charging Cable,1,14.95,02/26/22 20:31,"445 Ridge St, Boston, MA 02215"
155900,Bose SoundSport Headphones,1,99.99,02/09/22 21:37,"243 River St, Los Angeles, CA 90001"
155901,27in 4K Gaming Monitor,1,389.99,02/12/22 10:10,"458 Jefferson St, San Francisco, CA 94016"
155902,AA Batteries (4-pack),2,3.84,02/02/22 18:18,"146 Willow St, San Francisco, CA 94016"
155903,USB-C Charging Cable,1,11.95,02/08/22 08:10,"161 Forest St, Los Angeles, CA 90001"
155904,Flatscreen TV,1,300.0,02/23/22 14:20,"391 Sunset St, San Francisco, CA 94016"
155905,AA Batteries (4-pack),2,3.84,02/21/22 12:30,"630 7th St, Los Angeles, CA 90001"
155906,AAA Batteries (4-pack),1,2.99,02/04/22 14:02,"681 North St, Boston, MA 02215"
155907,USB-C Charging Cable,1,11.95,02/08/22 23:14,"819 7th St, Los Angeles, CA 90001"
155908,Lightning Charging Cable,1,14.95,02/13/22 18:47,"674 2nd St, San Francisco, CA 94016"
155909,Apple Airpods Headphones,1,150.0,02/14/22 20:48,"320 Jefferson St, San Francisco, CA 94016"
155910,Lightning Charging Cable,1,14.95,02/15/22 19:35,"526 Ridge St, Los Angeles, CA 90001"
155911,Lightning Charging Cable,1,14.95,02/27/22 11:43,"511 Church St, New York City, NY 10001"
155912,Wired Headphones,2,11.99,02/15/22 17:11,"215 Cedar St, New York City, NY 10001"
155913,AA Batteries (4-pack),1,3.84,02/23/22 01:48,"637 Forest St, Los Angeles, CA 90001"
155914,Lightning Charging Cable,1,14.95,02/27/22 21:01,"786 Hill St, Atlanta, GA 30301"
155915,Lightning Charging Cable,1,14.95,02/24/22 19:23,"126 Maple St, Boston, MA 02215"
155916,27in FHD Monitor,1,149.99,02/09/22 09:26,"719 1st St, Boston, MA 02215"
155917,Lightning Charging Cable,1,14.95,02/04/22 18:20,"751 Lakeview St, Boston, MA 02215"
155918,AAA Batteries (4-pack),2,2.99,02/02/22 02:22,"190 Meadow St, Los Angeles, CA 90001"
155919,Bose SoundSport Headphones,1,99.99,02/08/22 17:37,"26 Meadow St, San Francisco, CA 94016"
155920,Lightning Charging Cable,1,14.95,02/19/22 11:57,"858 Jackson St, San Francisco, CA 94016"
155921,iPhone,1,700.0,02/25/22 21:04,"39 5th St, San Francisco, CA 94016"
155922,AAA Batteries (4-pack),4,2.99,02/22/22 16:33,"207 Spruce St, Atlanta, GA 30301"
155923,Apple Airpods Headphones,1,150.0,02/24/22 14:49,"606 Meadow St, Boston, MA 02215"
155924,AA Batteries (4-pack),1,3.84,02/19/22 18:35,"531 Pine St, Los Angeles, CA 90001"
155925,iPhone,1,700.0,02/10/22 22:26,"854 12th St, Dallas, TX 75001"
155926,Wired Headphones,1,11.99,02/21/22 12:36,"351 Park St, Los Angeles, CA 90001"
155927,AAA Batteries (4-pack),1,2.99,02/20/22 09:52,"697 South St, San Francisco, CA 94016"
155928,AA Batteries (4-pack),1,3.84,02/25/22 12:06,"763 Hill St, San Francisco, CA 94016"
155929,Bose SoundSport Headphones,1,99.99,02/12/22 18:39,"112 Jackson St, Atlanta, GA 30301"
155930,Apple Airpods Headphones,1,150.0,02/17/22 12:05,"43 4th St, Boston, MA 02215"
155931,AA Batteries (4-pack),1,3.84,02/04/22 19:04,"769 Ridge St, San Francisco, CA 94016"
155932,USB-C Charging Cable,1,11.95,02/14/22 05:20,"892 Dogwood St, Los Angeles, CA 90001"
155933,20in Monitor,1,109.99,02/25/22 10:48,"847 Adams St, Los Angeles, CA 90001"
155934,Lightning Charging Cable,1,14.95,02/04/22 13:40,"856 6th St, Boston, MA 02215"
155935,Apple Airpods Headphones,1,150.0,02/04/22 18:28,"219 12th St, Boston, MA 02215"
155936,iPhone,1,700.0,02/18/22 11:23,"955 11th St, Dallas, TX 75001"
155937,Lightning Charging Cable,2,14.95,02/09/22 11:35,"93 14th St, Dallas, TX 75001"
155938,AA Batteries (4-pack),1,3.84,02/15/22 12:12,"201 Church St, San Francisco, CA 94016"
155939,Wired Headphones,1,11.99,02/12/22 20:15,"356 Madison St, San Francisco, CA 94016"
155940,34in Ultrawide Monitor,1,379.99,02/10/22 23:11,"710 North St, Seattle, WA 98101"
,,,,,
155941,USB-C Charging Cable,1,11.95,02/21/22 18:14,"150 Elm St, San Francisco, CA 94016"
155942,34in Ultrawide Monitor,1,379.99,02/06/22 21:53,"543 Park St, San Francisco, CA 94016"
155943,27in FHD Monitor,1,149.99,02/14/22 16:00,"357 Dogwood St, San Francisco, CA 94016"
155944,Apple Airpods Headphones,1,150,02/17/22 16:21,"395 Madison St, San Francisco, CA 94016"
155945,AA Batteries (4-pack),1,3.84,02/16/22 23:12,"353 Jackson St, Atlanta, GA 30301"
155946,Wired Headphones,2,11.99,02/25/22 17:52,"83 Highland St, New York City, NY 10001"
155947,Wired Headphones,1,11.99,02/25/22 14:34,"574 7th St, Los Angeles, CA 90001"
155948,USB-C Charging Cable,1,11.95,02/03/22 09:49,"614 Dogwood St, San Francisco, CA 94016"
155949,AA Batteries (4-pack),1,3.84,02/10/22 08:45,"929 Church St, Boston, MA 02215"
155950,Macbook Pro Laptop,1,1700,02/18/22 08:49,"340 Cherry St, San Francisco, CA 94016"
155951,USB-C Charging Cable,1,11.95,02/27/22 10:14,"928 Spruce St, Boston, MA 02215"
155952,Bose SoundSport Headphones,2,99.99,02/17/22 15:22,"664 Sunset St, Seattle, WA 98101"
155953,Google Phone,1,600,02/14/22 21:17,"355 Hill St, Boston, MA 02215"
155954,Lightning Charging Cable,1,14.95,02/02/22 10:05,"113 Pine St, Boston, MA 02215"
155955,Google Phone,1,600,02/08/22 19:05,"966 Lincoln St, Boston, MA 02215"
155956,AAA Batteries (4-pack),1,2.99,02/03/22 10:03,"881 Main St, Austin, TX 73301"
155957,USB-C Charging Cable,1,11.95,03/01/22 00:53,"994 Lakeview St, San Francisco, CA 94016"
155958,AA Batteries (4-pack),2,3.84,02/11/22 17:47,"524 Sunset St, Portland, OR 97035"
155959,USB-C Charging Cable,1,11.95,02/03/22 14:30,"543 Sunset St, Boston, MA 02215"
155960,Lightning Charging Cable,1,14.95,02/08/22 15:16,"978 5th St, San Francisco, CA 94016"
155961,USB-C Charging Cable,1,11.95,02/13/22 22:17,"309 13th St, New York City, NY 10001"
155962,AAA Batteries (4-pack),2,2.99,02/17/22 09:51,"569 Wilson St, Los Angeles, CA 90001"
155963,Lightning Charging Cable,1,14.95,02/17/22 21:57,"266 Main St, Dallas, TX 75001"
155964,34in Ultrawide Monitor,1,379.99,02/05/22 18:04,"886 Lake St, Dallas, TX 75001"
155965,Apple Airpods Headphones,1,150,02/12/22 14:03,"766 Church St, Boston, MA 02215"
155966,Lightning Charging Cable,1,14.95,02/26/22 16:28,"571 Hickory St, New York City, NY 10001"
155967,AA Batteries (4-pack),1,3.84,02/18/22 16:38,"269 12th St, Atlanta, GA 30301"
155968,27in 4K Gaming Monitor,1,389.99,02/01/22 15:20,"778 Lakeview St, New York City, NY 10001"
155969,iPhone,1,700,02/13/22 20:46,"59 Park St, San Francisco, CA 94016"
155969,Lightning Charging Cable,1,14.95,02/13/22 20:46,"59 Park St, San Francisco, CA 94016"
155969,Apple Airpods Headphones,1,150,02/13/22 20:46,"59 Park St, San Francisco, CA 94016"
155970,Wired Headphones,1,11.99,02/09/22 19:05,"798 Lake St, Atlanta, GA 30301"
155971,AAA Batteries (4-pack),2,2.99,02/10/22 13:11,"376 Elm St, Portland, OR 97035"
155972,Lightning Charging Cable,1,14.95,02/04/22 17:23,"845 Chestnut St, Atlanta, GA 30301"
155973,USB-C Charging Cable,1,11.95,02/11/22 20:17,"500 6th St, San Francisco, CA 94016"
155974,20in Monitor,1,109.99,02/19/22 18:27,"58 6th St, San Francisco, CA 94016"
155975,Wired Headphones,1,11.99,02/20/22 18:41,"661 Cedar St, Los Angeles, CA 90001"
155976,Wired Headphones,1,11.99,02/18/22 11:13,"330 River St, San Francisco, CA 94016"
155977,Google Phone,1,600,02/05/22 21:11,"19 Chestnut St, San Francisco, CA 94016"
155978,USB-C Charging Cable,1,11.95,02/02/22 14:12,"29 11th St, New York City, NY 10001"
155979,AA Batteries (4-pack),1,3.84,02/17/22 15:16,"173 Forest St, Boston, MA 02215"
155980,Bose SoundSport Headphones,1,99.99,02/02/22 11:43,"141 12th St, San Francisco, CA 94016"
155981,Wired Headphones,1,11.99,02/24/22 11:26,"885 Church St, San Francisco, CA 94016"
155982,AAA Batteries (4-pack),1,2.99,02/08/22 18:42,"295 14th St, Boston, MA 02215"
155983,27in FHD Monitor,1,149.99,02/26/22 00:26,"638 1st St, New York City, NY 10001"
155984,Google Phone,1,600,02/16/22 22:11,"126 Pine St, New York City, NY 10001"
155985,iPhone,1,700,02/09/22 19:00,"373 Maple St, Seattle, WA 98101"
155985,Lightning Charging Cable,1,14.95,02/09/22 19:00,"373 Maple St, Seattle, WA 98101"
155986,Bose SoundSport Headphones,1,99.99,02/05/22 13:23,"706 Ridge St, Dallas, TX 75001"
155987,Flatscreen TV,1,300,02/10/22 16:54,"591 6th St, New York City, NY 10001"
155988,AAA Batteries (4-pack),1,2.99,02/16/22 09:47,"890 Washington St, San Francisco, CA 94016"
155988,Apple Airpods Headphones,1,150,02/16/22 09:47,"890 Washington St, San Francisco, CA 94016"
155989,Apple Airpods Headphones,1,150,02/05/22 04:47,"66 1st St, San Francisco, CA 94016"
155990,AAA Batteries (4-pack),1,2.99,02/28/22 17:40,"121 Elm St, Los Angeles, CA 90001"
155991,iPhone,1,700,02/15/22 10:35,"980 River St, Portland, OR 97035"
155992,AAA Batteries (4-pack),1,2.99,02/15/22 15:42,"978 Jackson St, Boston, MA 02215"
155993,USB-C Charging Cable,1,11.95,02/13/22 13:18,"297 Jefferson St, Seattle, WA 98101"
155994,Wired Headphones,1,11.99,02/11/22 11:52,"900 Chestnut St, Dallas, TX 75001"
155995,27in FHD Monitor,1,149.99,02/05/22 11:34,"367 Elm St, San Francisco, CA 94016"
155996,USB-C Charging Cable,3,11.95,02/18/22 04:54,"678 Walnut St, San Francisco, CA 94016"
155997,AA Batteries (4-pack),3,3.84,02/26/22 22:54,"155 Church St, San Francisco, CA 94016"
155998,27in 4K Gaming Monitor,1,389.99,02/18/22 15:15,"763 Main St, San Francisco, CA 94016"
